User_name,Location_hotel,Hotel_name,Rating,Comment,Service,Infrastructure,Sanitary,Location,Attitude
Nguyen V. T.,Đà Nẵng,Meliã Vinpearl Đà Nẵng Riverfront,10.0,nhân_viên tốt chu_đáo phòng_ốc sạch_sẽ thoải_mái,1,0,1,0,2
Thu T.,Hồ Chí Minh,Khách sạn Meraki Boutique,5.1,khách_sạn không_có tinh_thần giúp_đỡ khách_hàng nhận_phòng phòng không_chủ_động thông_báo khách_hàng khách_hàng gọi điện_thoại phòng bảo nhầm,1,0,0,0,0
Nguyen T. T. T.,Đà Nẵng,Khách sạn A La Carte Đà Nẵng,10.0,tốt lắm máy_bay dời hài_lòng,1,1,1,0,2
Tran T. M. H.,Đà Nẵng,InterContinental Đà Nẵng Sun Peninsula Resort,10.0,khách_sạn phong_cách phục_vụ khách_sạn nhân_viên ivivu hỗ_trợ nhanh_chóng chu_đáo,1,0,0,0,2
Nguyen T. T. N.,Phan Thiết,Azerai Ke Ga Bay,9.4,không_gian cây_xanh tuyệt_vời nhân_viên dễ_thương thức_ăn không_được phong_phú,1,0,0,1,2
Thi T. T. N.,Phan Thiết,Resort Poshanu,8.4,tạm ok đối_với không_thật_sự ưng_ý tiêu_chuẩn 4 nhu v,0,0,0,0,1
Thi T. T. T.,Nha Trang,Aroma Nha Trang Boutique Hotel,5.8,thái_độ lễ_tân không_tốt wifi yếu dường_như không_xài phòng khung_cảnh biển biển lấp_ló mấy tòa,1,0,0,1,0
Tran T. V.,Hội An,Hội An Reverie Villas,8.5,khách_sạn sông mùi hơi khó_chịu nhân_viên nhiệt_tình thân_thiện ăn ngon nói_chung không_ở phòng côn_trùng cảm_thấy khách_sạn thoải_mái nhất_định cơ_hội,1,0,0,1,2
Nguyen T. T.,Đà Nẵng,Khu nghỉ dưỡng Melia Đà Nẵng Beach,10.0,chất vụ dịch_vụ khách_sạn tốt,1,1,0,0,2
Nguyen T. M. T.,Đà Lạt,Khách Sạn LADALAT,8.0,dịch_vụ ok 1 thắc_mắc xíu sử_dụng kids club tốn_phí 40 k 1 trẻ phòng phí,1,0,0,0,1
Nguyen T. T. L.,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,6.0,món ăn buffet hơi phòng rộng máy_lạnh hơi không_mát_nhân_viên tư_vấn nhân_viên khách_sạn nhiệt_tình hỗ_trợ phòng phòng nhanh_chóng,1,1,0,0,1
Tran T. M. T.,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,9.0,victoria phan_thiết tốt không_có_gì phàn_nàn đáp_ứng yêu_cầu,0,0,0,0,2
Tran D. T.,Nha Trang,Khách sạn Mường Thanh Luxury Khánh Hòa,9.7,không_gian tiện_nghi phòng_ốc sạch_sẽ,0,0,1,1,2
Nguyen Q. V.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,10.0,đi liên_hệ ivivu phòng ok chúng_tôi dịch_vụ khách_sạn hài_lòng,1,0,0,0,2
Tran T. T.,Đà Nẵng,Khu nghỉ dưỡng Melia Đà Nẵng Beach,10.0,nhân_viên ivivu nhẹ_nhàng nhiệt_tình khách_sạn đẹp chất_lượng ăn ngon không_gian đẹp,1,1,0,1,2
Tran T. M. H.,Phan Thiết,Khu nghỉ dưỡng Muine Bay Phan Thiết,8.0,bữa thật_sự ngon phong_phú tuyệt,0,0,0,0,2
Nguyen T. V.,Phan Thiết,Nohana Hotel (Former Y Khoa Hotel),5.7,thuê chỗ nấu_ăn chừa đồ_ăn nguyên 2 món cháo sò điệp ốc móng xào mì tối chủ khách_sạn ăn không_nói tiếng 200 k tiền thuê chỗ nấu_ăn nấu_ăn bếp dơ bề_bộn bọn nấu dọn_dẹp sạch_sẽ không_dọn phòng,0,0,1,0,0
Nguyen T. T. P.,Phan Thiết,Rạng Garden Beach Side Resort,6.0,wifi kém không_có nhân_viên tối không_có trợ_giúp buffet không_ngon thiết_bị phòng_ốc cũ,1,1,0,0,0
Le T. T. H.,Vũng Tàu,Khu nghỉ dưỡng Six Senses Côn Đảo,10.0,dịch_vụ tốt cảm_thấy hài_lòng,1,0,0,0,2
Vu T. N. D.,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,8.0,khách_sạn tốt không_có_gì phàn_nàn có_điều bất_tiện duy_nhất bãi biển không_tắm đá dịch_vụ phòng ivivu hài_lòng,1,1,1,0,2
Nguyen T. D.,Đà Nẵng,Khách sạn A La Carte Đà Nẵng,8.0,hài_lòng phòng_ốc đẹp vị_trí khách_sạn đẹp 1 thang_máy khách_sạn hơi chậm không_sao nhân_viên ivivu hỗ_trợ nhiệt_tình,1,1,0,1,2
Thi T. L. N.,Phan Thiết,Sea Links Beach Resort & Golf,8.5,sạch_sẽ an uong tot biệt_thự hơi bất_tiện di chuyen,0,0,1,1,1
Nguyen T. B.,Đà Lạt,Khu nghỉ dưỡng Ana Mandara Villas Dalat Resort and Spa,10.0,cảm_ơn ivivu giúp khách_sạn chất_lượng mong_đợi phù_hợp nghỉ_dưỡng nhân_viên ivivu tư_vấn nhiệt_tình chu_đáo dễ_thương,1,0,0,0,2
Nguyen T. D.,Vũng Tàu,Melia Ho Tram Beach Resort,9.7,khách_sạn đẹp bãi biển hồ bơi rộng phòng thoáng sạch_sẽ buffet ngon món lành_mạnh tuy_nhiên phí ăn bé 2 t trở_lên 325 k,0,1,1,0,2
Nguyen A. V.,Phú Quốc,The Palmy Phú Quốc Resort & Spa,5.1,phòng 14 h 17 phòng,1,0,0,0,0
Thu N.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,10.0,khu nghỉ_dưỡng phục_vụ không_phàn_nàn,1,0,0,0,2
Nguyen T. P. T.,Đà Nẵng,Khách sạn Four Points by Sheraton Đà Nẵng,10.0,khách_sạn sạch_sẽ phòng_ốc ok hài_lòng khách_sạn ivivu thanh_toán tiện_lợi giá rẻ nhân_viên tư_vấn nhiệt_tình liên_hệ check phòng,1,1,1,0,2
Thi T. L. N.,Nha Trang,Melissa Hotel Nha Trang,10.0,khách_sạn đầy_đủ tiện_nghi khung_cảnh đẹp giá_cả hợp_lý nhiệt_tình bảo_vệ mấy anh_chị khách_sạn bữa dịp tiếp,1,1,0,1,2
Nguyen T. H.,Vũng Tàu,Minera Hot Springs Bình Châu (Khoáng Nóng Thiên Nhiên Bình Châu),10.0,khu nghỉ_dưỡng ok chuyến đi thoải_mái,1,1,1,0,2
Nguyen T. H.,Đà Lạt,Khu nghỉ dưỡng Ana Mandara Villas Dalat Resort and Spa,9.5,chúng_tôi hài_lòng chuyến đi phục_vụ tốt thời_tiết lạnh nghệ_an,1,0,0,0,2
Vu T. P.,Nha Trang,Khách sạn Mường Thanh Luxury Khánh Hòa,9.7,giá_cả mùa dịch tầm 5 xx 6 xxk rẻ trải_nghiệm 5 lỗi thiết_kế nội_thất xứng tầm 5 lắm chế_độ tắt bật công_tắc điện không_đồng_bộ cầu_toàn khó_chịu phòng 1005 khách_sạn đọc fix chỗ trải_nghiệm 5,0,1,0,0,0
Nguyen K. H.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,9.5,toa tàu chuyến đi hơi cũ ghế toa 3 chuyến ghế thoải_mái toa 4 khách_sạn phòng đẹp tiện_nghi 1 chuyến đi vui_vẻ lắm,0,1,0,0,1
Le T. T. T.,Phú Quốc,Vinpearl Discovery Wonderworld Phú Quốc,10.0,chuyến đi ok phòng ổn ivivu giá ok chỗ tư_vấn nhiệt_tình,1,1,0,0,2
Nguyen T. X. H.,Đà Nẵng,Khách sạn A La Carte Đà Nẵng,10.0,khách_sạn chất_lượng tốt tương_xứng chất_lượng 4 gia_đình chuyến đi nghỉ thuận_lợi vui_vẻ cảm_ơn ivivu hỗ_trợ nhiệt_tình nhanh_chóng,1,1,1,0,2
Thi T. H. T.,Nha Trang,Aroma Nha Trang Boutique Hotel,10.0,khách_sạn đẹp dịch_vụ tốt nhân_viên dễ_thương,1,1,1,0,2
Nguyen T. T.,Đà Nẵng,Khách sạn A La Carte Đà Nẵng,10.0,hoàn_hảo hài_lòng khách_sạn nhân_viên ivivu cơ_hội tiếp_tục ủng_hộ công_ty cảm_ơn công_ty,1,1,1,0,2
Ngan N.,Phan Thiết,Nohana Hotel (Former Y Khoa Hotel),9.4,giá đi kỳ nghỉ 350 kđêm thật_sự phù_hợp xứng_đáng giới_thiệu bạn_bè trải_nghiệm nha,0,0,0,0,2
Nguyen H. L.,Phú Quốc,The Palmy Phú Quốc Resort & Spa,9.4,tuyệt_vời,1,1,1,0,2
Nguyen T. A. T.,Phú Quốc,Vinpearl Resort & Spa Phú Quốc,9.0,ok không_phàn_nàn,1,1,1,0,2
Nguyen T. T.,Huế,TinTin Hostel,9.7,vị_trí thuận_tiện phố đi nhân_viên nhiệt_tình tiện_ích phòng khung_cảnh phố đi,1,1,0,1,2
Nguyen H. D.,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,10.0,chất_lượng phòng_ốc victoria phan_thiết tốt bãi biển tắm không_xấu một_số thông_tin hoàn_toàn hài_lòng,0,1,0,0,2
Nguyen T. H. V.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,10.0,khu_nghỉ_mát ok nhân_viên chu_đáo,1,1,1,0,1
Nguyen T. P. L.,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,8.0,nhân_viên nhiệt_tình phòng đẹp đồ_uống ngon tuy_nhiên thực_đơn không_phong_phú chủ_yếu món tây đơn_giản không_có món đặc_trưng vùng_miền không_có hải_sản thực_đơn 1 nguyên_nhân ăn thay_vì khu_nghỉ_mát 1 duy_nhất,1,1,0,0,2
Nguyen T. H.,Phan Thiết,Khu nghỉ dưỡng Muine Bay Phan Thiết,8.0,cảm_thấy hài_lòng chất_lượng dịch_vụ khách_sạn thời_gian cao_điểm tuần khó_khăn phòng chờ_đợi tuy_nhiên nhân_viên ivivu hỗ_trợ nhiệt_tình phòng cảm_ơn,1,0,0,0,2
Le P. T.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,10.0,khu_nghỉ_mát đẹp nhân_viên chu_đáo tuy_nhiên hơi trung_tâm 35 km buffet cải_thiện,1,1,1,0,2
Tran N. H.,Phú Quốc,Khu Nghỉ Dưỡng Best Western Premier Sonasea Phú Quốc,10.0,khu_nghỉ_mát ưng lắm gia_đình hài_lòng chuyến đi phương đi nhắc thắc_mắc giải_đáp,1,1,1,0,2
Vo T. T.,Phú Quốc,Khu nghỉ dưỡng Premier Village Phu Quoc Managed By Accor,10.0,nhân_viên hỗ_trợ nhiệt_tình linh_động giải_quyết phát_sinh chất_lượng khách_sạn tốt,1,1,0,0,2
Pham T. T. T.,Đà Lạt,Khách Sạn LADALAT,8.0,phòng đẹp sạch_sẽ nhân_viên hỗ_trợ tốt trừ duy_nhất khu_vực phòng_ăn góc hôi mùi gián,1,1,1,0,2
Nguyen T. T.,Quy Nhơn,Casa Marina Resort,5.2,khu_nghỉ_mát xây,0,0,0,0,1
Nguyen T. T.,Vũng Tàu,Oceanami Villas & Beach Club,10.0,phòng đẹp thoải_mái nhân_viên thân_thiện thực_phẩm tốt xây_dựng bãi_biển không_thể bơi,1,1,0,1,2
Nguyen N. A.,Nha Trang,Vinpearl Resort Nha Trang - Hon Tre Island,8.5,tuyệt_vời thật_sự hạnh_phúc,0,0,0,0,2
Tran H. T.,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,9.0,chất_lượng khách_sạn tốt phòng_ốc sạch_sẽ đồ_ăn ngon nhân_viên ivivu nhiệt_tình nhanh_chóng đầy_đủ thông_tin,1,1,1,0,2
Nguyen T. H. Y.,Đà Lạt,Ana Mandara Villas Dalat Resort & Spa,8.8,nhân_viên thân_thiện môi_trường sạch_sẽ tuy_nhiên chăm_sóc cảnh_quan cây_cối,1,0,0,1,1
Nguyen T. A.,Nha Trang,Khu nghỉ dưỡng The Anam Nha Trang,10.0,hài_lòng chuyến đi tốt,1,1,1,0,2
Tran T. T.,Đà Nẵng,InterContinental Đà Nẵng Sun Peninsula Resort,10.0,hài_lòng dịch_vụ khách_sạn nhân_viên phục_vụ nhân_viên ivivu tư_vấn tận_tình tuy_nhiên không_nhớ tư_vấn gọi bộ_phận hỗ_trợ bắc hướng_dẫn hỗ_trợ tận_tình,1,0,0,0,2
Pham T. T. H.,Đà Nẵng,Khách sạn Four Points by Sheraton Đà Nẵng,10.0,khách_sạn ok huy nhân_viên ivivu tư_vấn hỗ_trợ tốt,1,1,1,0,2
Le T. L.,Hạ Long,Saigon Halong Hotel,8.8,ổn cạnh bồn cầu 1 vòi xịt,1,1,1,0,1
Nguyen H. A.,Đà Nẵng,Khách sạn Four Points by Sheraton Đà Nẵng,10.0,khách_sạn đẹp rộng_rãi thoáng nhân_viên hỗ_trợ nhiệt_tình nhanh_chóng hài_lòng,1,1,0,0,2
Nguyen H. A.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,10.0,ok tuyệt,0,0,0,0,2
Nguyen T. T.,Nha Trang,Khu nghỉ dưỡng Movenpick Cam Ranh,8.0,dịch_vụ ok món ăn không_hợp khẩu_vị nhân_viên nhiệt_tình,1,0,0,0,2
Le T. T.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,10.0,nhân_viên thân_thiện nhiệt_tình phòng chất_lượng,1,1,0,0,2
Bui T. M. L.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,10.0,dịch_vụ khách_sạn ok cảm_thấy hài_lòng khung_cảnh đẹp nhân_viên phục_vụ chu_đáo nhân_viên tư_vấn nhanh_nhẹn chuyên_nghiệp,1,0,0,1,2
Mai M.,Phú Quốc,Vinholidays Fiesta Phú Quốc,6.0,hệ_thống điều_hòa khách_sạn ồn_ào không_có dép đi,0,1,0,0,0
Pham H. T.,Phú Quốc,Vinpearl Resort & Spa Phú Quốc,9.0,cơ_sở_vật_chất tốt thái_độ nhân_viên nhiệt_tình,1,1,0,0,2
Tran C. T.,Đà Nẵng,InterContinental Đà Nẵng Sun Peninsula Resort,10.0,tốt,0,0,0,0,2
Pham H. T.,Đà Lạt,Khách Sạn LADALAT,10.0,khách_sạn dịch_vụ tốt nhân_viên thân_thiện vui_vẻ,1,0,0,0,2
Nguyen T. N. D.,Phú Quốc,Vinpearl Resort & Spa Phú Quốc,10.0,khu nghỉ_dưỡng cảnh đẹp phòng thoải_mái sạch_sẽ nhân_viên phục_vụ dễ_thương mặt_đường tiện đi_lại ăn_uống dịch_vụ ivivu hài_lòng tư_vấn viên vui_vẻ nhiệt_tình dịch_vụ chất_lượng tốt,1,1,1,1,2
Thi T. N.,Quy Nhơn,Casa Marina Resort,8.5,hài_lòng 2 đêm khu_nghỉ_mát trung_tâm tối có_thể ăn hải_sản làng chài cạnh khu_nghỉ_mát mua đồ đồ bãi biển tươi_sống ngon trung_tâm thành_phố,0,0,0,1,1
Le T. K. N.,Vũng Tàu,Khu nghỉ dưỡng Seava Hồ Tràm,10.0,tốt,0,0,0,0,2
Nguyen T. H.,Hồ Chí Minh,The Noble Swan Woodpark Hotel,5.1,điện hôm không_buồn phòng,0,0,0,0,1
Nguyen T. M.,Nha Trang,Khu nghỉ dưỡng Vinpearl Nha Trang,10.0,huệ hỗ_trợ tốt vinpearl tốt dịch_vụ phòng_ốc ăn_uống hài_lòng,1,1,0,0,2
Le T. T. N.,Đà Nẵng,Khu nghỉ dưỡng Furama Đà Nẵng,10.0,chất_lượng khách_sạn tốt nhân_viên hỗ_trợ nhiệt_tình nhanh_chóng hài_lòng chuyến đi,1,1,0,0,2
Tran T. H.,Phú Quốc,Khu nghỉ dưỡng Premier Village Phu Quoc Managed By Accor,10.0,chúng_tôi hài_lòng chuyến đi phòng_ốc chất_lượng,0,1,0,0,2
Nguyen D. L.,Nha Trang,Khu nghỉ dưỡng The Anam Nha Trang,9.5,chúng_tôi chuyến tốt nhân_viên khu nghỉ_dưỡng ok,1,1,1,0,2
Nguyen N. H.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,9.0,phòng_ốc dịch_vụ chuyến đi ok lắm,1,1,0,0,2
Tran H. N.,Phú Quốc,Vinpearl Resort & Spa Phú Quốc,10.0,chân_thành cảm_ơn nhân_viên tư_vấn huỳnh du hết_mình hỗ_trợ chúc_mừng ivivu nhân_viên tài tâm huỳnh tuấn du công_ty thành_công nhân_viên du,1,0,0,0,2
Nguyen H. D.,Nha Trang,Rex Hotel and Apartment,8.5,rex nghỉ nha trang chủ mến dọn phòng sạch_sẽ mến dịp chắc_chắn nghỉ rex hotel,1,0,0,0,2
Bui T. T.,Nha Trang,Aroma Nha Trang Boutique Hotel,9.4,1 phòng đẹp giá tốt bờ biển đi tốn 5 p xung_quanh trống chỗ đậu xe 2 nhân_viên nhiệt_tình thân_thiện phòng trống hỗ_trợ phòng 3 tiếng không_tốn_phí 3 trừ tủ_lạnh phòng không_lạnh,1,1,0,1,2
Nguyen K. C.,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,8.0,ổn,0,0,0,0,1
Nguyen T. H.,Đà Lạt,Khu nghỉ dưỡng Ana Mandara Villas Dalat Resort and Spa,10.0,hài_lòng,0,0,0,0,2
Nguyen T. C.,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,10.0,nhân_viên ivivu vui_vẻ nhiệt_tình_cảm_ơn ivivu tư_vấn khách_sạn chuyến đi hoàn_hảo chất_lượng phòng_ốc thái_độ nhân_viên liên_hệ ivivu khách_sạn kế_hoạch,1,1,1,0,2
Nguyen X. T.,Đà Nẵng,Khách sạn Four Points by Sheraton Đà Nẵng,10.0,chuyến đi tuyệt,0,0,0,0,2
Nguyen V. H.,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,8.4,khách_sạn thu_xếp cho_nên không_sớm nhiệt_tình tốt ăn hơi nghèo_nàn,1,0,0,0,1
Tran H. N.,Nha Trang,Khu nghỉ dưỡng The Anam Nha Trang,9.0,dịch_vụ tuyệt_vời phòng rộng_rãi thoải_mái ấn_tượng bãi biển đẹp 1_số món ăn không_hợp khẩu_vị lắm,1,1,0,0,2
Le T. H.,Quy Nhơn,Khu nghỉ dưỡng Crown Retreat Quy Nhơn,9.5,hài_lòng chuyến đi không_có vấn_đề phàn_nàn,0,0,0,0,2
Vu H. T.,Quy Nhơn,AVANI Quy Nhon Resort and Spa,9.7,lý_tưởng yên_bình chụp hình phòng đẹp rộng_rãi tất_cả bãi biển bãi_tắm đẹp sạch sóng nhẹ cảnh đẹp khuôn_viên khu_nghỉ_mát thiết_kế phong_cách nước_ngoài tất_cả,0,1,1,1,2
Vo M. T.,Phú Quốc,Vinpearl Discovery Wonderworld Phú Quốc,10.0,cảm_ơn cty giúp trải_nghiệm chuyến đi tuyệt_vời,0,0,0,0,2
Nguyen T. A.,Nha Trang,Khu nghỉ dưỡng Movenpick Cam Ranh,10.0,kỳ nghỉ tuyệt_vời,0,0,0,0,2
Nguyen N. Q.,Đà Nẵng,Khu nghỉ dưỡng Núi Thần Tài Ebisu Đà Nẵng,9.5,không_phàn_nàn chuyến đi phục_vụ tốt,1,0,0,0,1
Nguyen T. H.,Phú Quốc,Khu Nghỉ Dưỡng Best Western Premier Sonasea Phú Quốc,10.0,phòng_ốc dịch_vụ khu_nghỉ_mát tốt chúng_tôi chuyến đi hài_lòng,1,1,0,0,2
Nguyen N. M.,Vũng Tàu,Oceanami Villas & Beach Club,6.0,không_phù_hợp tiêu_chí,0,0,0,0,0
Tran T. P.,Phú Quốc,Khu nghỉ dưỡng Fusion Phú Quốc,10.0,khách_sạn đẹp chu_đáo dịch_vụ ok cảm_ơn nha,1,1,0,0,2
Tram T.,Đà Lạt,Vietsovpetro Dalat Hotel,9.3,1_kỳ nghỉ tuyệt_vời phòng_ốc sạch_sẽ đẹp nhân_viên thân_thiện,1,1,0,0,2
Nguyen T. T. N.,Phú Quốc,Khu nghỉ dưỡng Fusion Phú Quốc,10.0,nhân_viên tư_vấn chi_tiết chu_đáo mát_xa plan slot chờ mát_xa confirm dịch_vụ ổn gọi lễ_tân 5 phut hỗ_trợ,1,0,0,0,2
Nguyen M. H.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,7.0,khách_sạn bình_thường phòng không_có_gì phàn_nàn,0,1,0,0,1
Nguyen H. V.,Hội An,Lasenta Boutique Hotel Hoian,9.1,đẹp bể_bơi thay_vì 8 hiện_tại,0,0,0,0,1
Nguyen T. P.,Phan Thiết,Sea Links Beach Villas Phan Thiết,8.3,khách_sạn thủ_tục phòng hài_lòng,1,1,1,0,1
Tran T. T. T.,Phú Quốc,Radisson Blu Resort Phu Quoc,9.4,dịch_vụ tốt nhân_viên thân_thiện,1,0,0,0,2
Nguyen T. B. T.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,8.0,khách_sạn bình_thường nhân_viên ok,1,1,1,0,1
Nguyen T. T.,Phú Quốc,Khu nghỉ dưỡng Fusion Phú Quốc,10.0,nhân_viên thân_thiện mến nhiệt_tình chuyên_nghiệp,1,0,0,0,2
Nguyen T. T.,Đà Lạt,Khách Sạn LADALAT,9.0,ổn không_có_gì phàn_nàn,1,1,1,0,1
Nguyen B. T.,Hà Nội,Hanoi Charming House,6.0,khách_sạn vị_trí tốt phòng hư dột khách_sạn,0,0,0,1,1
Nguyen H.,Phú Quốc,The Palmy Phú Quốc Resort & Spa,6.0,phòng bí bẩn thiết_kế nhà_vệ_sinh nhà_tắm không_hợp_lý,0,1,1,0,0
Pham T. M. L.,Nha Trang,Melissa Hotel Nha Trang,10.0,khách_sạn đẹp vị_trí tiện_lợi biển phòng_ốc sạch_sẽ nhân_viên thân_thiện,1,1,1,1,2
Trang T.,Hạ Long,The Bay - Ha Long Homestay,9.7,ưng ảnh quyết_định the bay đầu_tiên phòng đẹp lung_linh tha_hồ sống ảo cộng gương to chị_em dễ_dàng make up đồ chủ nhiệt_tình vui_tính không_bị mắng vote 5,1,1,0,0,2
Bui T. H.,Phú Quốc,Muong Thanh Luxury Phu Quoc Hotel,9.0,khách_sạn đẹp tuyệt_vời ban_công thoáng bữa không_ngon,0,1,0,1,2
Do T. P. A.,Đà Nẵng,Khách sạn Four Points by Sheraton Đà Nẵng,10.0,hài_lòng,0,0,0,0,2
Huynh T. H.,Vũng Tàu,Minera Hot Springs Binh Chau,4.8,nhân_viên xem_thường mặt trề môi khinh tiền thức_ăn gọi phòng 15_% đòi 25 % tổng_hóa_đơn nghĩa_là khách_sạn 40 % hóa đơn thức_ăn phòng 40 mét_vuông thanh_toán phòng 30 mét_vuông hành_lý xách không_có_gì tham_quan ngoại_trừ nóng tự_nhiên cảm_thấy phòng không_sạch_sẽ phí tiền tốn tiền thái_độ nhân_viên khinh_khỉnh,1,0,1,1,0
Nguyen T. M. H.,Nha Trang,Khách sạn Mường Thanh Luxury Khánh Hòa,8.5,phòng sạch_sẽ nhân_viên nhiệt_tình mấy thoải_mái,1,0,1,0,2
Nguyen H. H.,Nha Trang,Khách sạn Mường Thanh Luxury Khánh Hòa,9.7,nhân_viên nhiệt_tình đồ ăn ngon sạch_sẽ,1,0,1,0,2
Nguyen T. T.,Nha Trang,Khu nghỉ dưỡng Movenpick Cam Ranh,10.0,đẹp,0,1,0,1,2
Nguyen T. T. P.,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,10.0,bungalow rộng thiết_kế ấn_tượng hài_lòng victoria phan_thiết,0,0,0,0,2
Nguyen K. H.,Nha Trang,Khách sạn Mường Thanh Luxury Khánh Hòa,8.5,dịch_vụ tốt phòng rộng đẹp,1,1,0,0,2
Nguyen T. N. D.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,10.0,hài_lòng chỗ nhân_viên khách_sạn,1,1,0,0,2
Hoang T. L.,Đà Nẵng,Khách sạn A La Carte Đà Nẵng,10.0,hài_lòng chuyến đi vui_vẻ,0,0,0,0,2
Nguyen H. T.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,8.0,kỳ nghỉ pandanus khu_nghỉ_mát mũi né thây ý_nghĩa cảm_ơn ivivu,0,0,0,0,2
Nguyen T.,Đà Lạt,K Boutique Hotel in Dalat,9.1,khách_sạn sang_trọng phòng sạch_đẹp lễ_tân nhiệt_tình lịch_sự,1,1,1,0,2
Tran T. H.,Nha Trang,Vinpearl Condotel Beachfront Nha Trang,10.0,khách_sạn tuyệt_vời chuyến đi vui nhân_viên tư_vấn hỗ_trợ hết_sức 10 đi tiếp ivivu,1,1,0,0,2
Mai T. T. T.,Nha Trang,Khu nghỉ dưỡng Movenpick Cam Ranh,10.0,gia_đình hài_lòng dịch_vụ ivivu khu nghỉ_dưỡng,1,1,0,0,2
Nguyen T. H.,Quy Nhơn,Khu nghỉ dưỡng Crown Retreat Quy Nhơn,10.0,dịch_vụ tốt chúng_tôi hài_lòng ivivu khách_sạn,1,1,0,0,2
Nguyen T. M. C.,Phú Quốc,Vinpearl Resort & Spa Phú Quốc,10.0,nhân_viên ivivu hỗ_trợ chu_đáo nhanh_chóng khách_sạn dịch_vụ chu_đáo,1,1,0,0,2
Thi H. N.,Vũng Tàu,Khách sạn Tháng Mười,4.5,khách_sạn cũ bồn_tắm không_được sạch,0,1,1,0,0
Nguyen T. H. V.,Vũng Tàu,Melia Ho Tram Beach Resort,9.7,gia_đình nghỉ 1 đêm đầu trải_nghiệm không_khí mát_mẻ trong_lành phong_cảnh đẹp khách_sạn sạch nhân_viên chu_đáo mã coupon hài_lòng chuyến đi dịp,1,0,1,1,2
Ngan N.,Nha Trang,Aroma Nha Trang Boutique Hotel,9.1,khách_sạn tiện_nghi ok sạch_sẽ không_nằm đối_diện biển phòng biển đẹp đồ ăn ngon,0,1,1,1,2
Pham T. D.,Hội An,Hội An Reverie Villas,8.3,nói_chung tốt nhân_viên chuyên_nghiệp tốt phòng tiếng_ồn bằng_chứng,1,1,0,0,1
Nguyen T. T.,Đà Nẵng,Meliã Vinpearl Đà Nẵng Riverfront,10.0,dịch_vụ khách_sạn tốt nhân_viên tư_vấn ivivu nhiệt_tình,1,0,0,0,2
Nguyen Q. V.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,9.0,mẹ hài_lòng chuyến đi phòng_ốc dịch_vụ ok,1,1,0,0,2
Nguyen T. T.,Vũng Tàu,Khách sạn Fusion Suites Vũng Tàu,10.0,hài_lòng dịch_vụ khách_sạn ivivu,1,0,0,0,2
Nguyen H. N.,Hạ Long,FLC Halong Bay Golf Club & Luxury Resort,6.0,nóng không_nóng lắm lắm nóng cửa cản tiếng ồn kém,0,1,0,0,0
