User_name,Location_hotel,Hotel_name,Rating,Comment,Service,Infrastructure,Sanitary,Location,Attitude
Nguyen T. V. A.,Huế,Melia Vinpearl Hue,8.5,phòng ok sạch_sẽ đáng để ghé thăm lại,0,1,1,0,2
Vo M. T.,Vũng Tàu,Minera Hot Springs Bình Châu (Khoáng Nóng Thiên Nhiên Bình Châu),10.0,mọi thứ đều rất tốt sẽ quay lại đây sớm nhất có_thể,1,1,1,1,2
Phan T. T. H.,Quy Nhơn,Hoang Yen Canary Hotel Quy Nhon,9.4,khách_sạn sạch_sẽ nhân_viên lịch_sự chu_đáo đi ra biển gần chỉ tiếc là chỗ đó không_tắm được mà phải đi lên một đoạn nữa đồ_ăn tạm ổn nhưng phòng ăn hơi nhỏ nói_chung là khá ổn,1,0,1,0,2
Nguyen T. T.,Huế,Phong Nha Hotel Hue,8.6,lễ_tân nhiệt_tình khách_sạn ngay trung_tâm huế gần phố tây phố đi bộ sông hương tuy_nhiên phòng cũ nóng máy lạnh bị hư nên cần_thiết thay mình không_thấy khách đông nhưng yêu_cầu đổi phòng thì được báo hết phòng không_có thang_máy nên leo 4 tầng lầu hơi phê hy_vọng khách_sạn khắc_phục,1,0,0,1,1
Nguyen T. H.,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,10.0,tôi thấy chuyến đi được phục_vụ và ở chỗ rất tốt và đẹp,1,1,0,0,2
Nguyen T. V.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,10.0,phòng ốc cũng ok nhưng hơi nhiều muỗi nhân_viên và dịch_vụ tốt,1,1,1,0,2
Phuong N.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,10.0,tốt,0,0,0,0,2
Nguyen D. K.,Nha Trang,Khu nghỉ dưỡng Movenpick Cam Ranh,10.0,tôi đã nâng_cấp phòng phòng đẹp ở thoải_mái bạn đức tư_vấn nhanh vfa nhiệt_tình tôi cũng đã đến đây 2 lần thấy rất ưng_ý,1,1,0,0,2
Nguyen T. N. H.,Quy Nhơn,Khu nghỉ dưỡng Crown Retreat Quy Nhơn,10.0,dịch_vụ rất tốt gia_đình tôi đã từng ở đây rồi mọi việc vẫn hài_lòng,1,0,0,0,2
Nguyen M. T.,Nha Trang,Khách sạn Senkotel Nha Trang,8.5,dịch_vụ tốt vị_trí đẹp thuận_tiện đi_lại khu_phố yên_tĩnh và an_ninh rất hài_lòng,1,0,0,1,2
Nguyen N. D.,Huế,Melia Vinpearl Hue,9.7,nhân_viên cực_kỳ hữu_ích lựa_chọn buffet tốt vị_trí thuận_tiện,1,0,0,1,2
Trang T.,Vũng Tàu,Khách sạn San Hô Vũng Tàu,5.2,bảo_vệ rất khó_chịu phòng cách_ly kém nên rất ồn phòng sạch lễ_tân dễ_thương,1,1,1,1,1
Nguyen D. T.,Phú Quốc,The Palmy Phú Quốc Resort & Spa,5.7,trước khi đặt phòng cũng xem đánh_giá trước nhưng không_xứng tầm khách_sạn chứ chưa nói đến khu_nghỉ_mát 1 vị_trí sát biển nhưng không_có bãi_tắm được 2 phòng nhỏ và xấu thiết_bị trong phòng cũ_kỹ 3 đặc_biệt các bạn phải kiểm_tra mini bar khi nhận phòng mình không_biết mini bar chỗ nào nhưng phải đền 75 k cho 1 lon bia 1 lon coca dù không_dùng nhưng khi trả phòng bị báo thiếu 4 phòng garden khung_cảnh nhưng khung_cảnh bãi rác trống bên_cạnh như hình chụp không_có không_gian trồng cây_cối như khu_nghỉ_mát 5 điểm cộng duy_nhất là hồ bơi khung_cảnh đẹp để sống ảo,0,1,1,1,0
Thi T. H. D.,Nha Trang,Khách sạn Mường Thanh Luxury Khánh Hòa,9.4,khách_sạn sạch_sẽ khung_cảnh đẹp nhân_viên nhiệt_tình bữa sáng ngon điểm trừ thang_máy hơi chậm bãi_tắm_hơi xa khách_sạn in general tốt value for money,1,1,1,1,2
Nguyen N. T.,Phan Thiết,Khu nghỉ dưỡng Muine Bay Phan Thiết,10.0,mình hài_lòng về chuyến đi và cũng không_có phàn_nàn gì cả tất_cả các dịch_vụ mình đều hài_lòng nhân_viên khách_sạn cũng như ivivu quan_tâm và chu_đáo,1,1,1,1,2
Nguyen N. L.,Nha Trang,Khu nghỉ dưỡng Fusion Cam Ranh,10.0,quá tuyệt_vời,0,0,0,0,2
Tran N. A. L.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,10.0,pandanus đã và đang sửa_chữa nâng_cấp phòng nên thu_hút khách mặc_dù khách_sạn ở khá xa,0,0,0,1,1
Nguyen M. D.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,8.5,tôi ở dạng phòng standard nên chất_lượng dịch_vụ cũng như phòng_ốc như vậy tôi thấy khá ổn nhân_viên tư_vấn bên ivivu hỗ_trợ nhiệt_tình nhanh_chóng tôi rất hài_lòng,1,1,0,0,2
Nguyen T. L. H.,Phú Quốc,Vinpearl Discovery Wonderworld Phú Quốc,10.0,tôi rất hài_lòng về cung_cách làm_việc chuyên_nghiệp của các nhân_viên tại đây tôi sẽ tiếp_tục lựa_chọn nghỉ tại vinpearl cho các kỳ nghỉ tới,1,0,0,0,2
Nguyen V. T.,Đà Nẵng,Meliã Vinpearl Đà Nẵng Riverfront,10.0,nhân_viên làm việc tốt chu_đáo phòng_ốc sạch_sẽ và thoải_mái,1,0,1,0,2
Thu T.,Hồ Chí Minh,Khách sạn Meraki Boutique,5.1,khách_sạn không_có tinh_thần giúp_đỡ cho khách_hàng trong việc nhận_phòng hết phòng không_chủ_động thông_báo cho khách_hàng khách_hàng gọi điện_thoại qua số trên đặt phòng thì bảo là nhầm số,1,0,0,0,0
Nguyen T. T. T.,Đà Nẵng,Khách sạn A La Carte Đà Nẵng,10.0,tốt lắm chỉ có máy_bay bị dời lại thôi còn lại rất hài_lòng,1,1,1,0,2
Tran T. M. H.,Đà Nẵng,InterContinental Đà Nẵng Sun Peninsula Resort,10.0,tôi ở khách_sạn này quá nhiều lần rồi và rất thích phong_cách phục_vụ ở khách_sạn này nhân_viên ivivu hỗ_trợ tôi nhanh_chóng và chu_đáo,1,0,0,0,2
Nguyen T. T. N.,Phan Thiết,Azerai Ke Ga Bay,9.4,không_gian cây_xanh tuyệt_vời nhân_viên dễ_thương nhưng thức_ăn sáng không_được phong_phú,1,0,0,1,2
Thi T. T. N.,Phan Thiết,Resort Poshanu,8.4,tạm ok đối_với mình chứ không_thật_sự ưng_ý với tiêu_chuẩn 4 sao nhu v,0,0,0,0,1
Thi T. T. T.,Nha Trang,Aroma Nha Trang Boutique Hotel,5.8,thái_độ của lễ_tân không_tốt wifi rất yếu dường_như không_xài được phòng khung_cảnh biển cũng chỉ nhìn được biển lấp_ló qua mấy tòa nhà,1,0,0,1,0
Tran T. V.,Hội An,Hội An Reverie Villas,8.5,khách_sạn ngay sông nên hay có mùi hơi khó_chịu còn lại thì nhân_viên nhiệt_tình thân_thiện ăn sáng ngon nói_chung mình không_ở phòng có nhiều côn_trùng nên cảm_thấy khách_sạn rất thoải_mái nhất_định có cơ_hội sẽ quay lại,1,0,0,1,2
Nguyen T. T.,Đà Nẵng,Khu nghỉ dưỡng Melia Đà Nẵng Beach,10.0,chất vụ và dịch_vụ khách_sạn tốt,1,1,0,0,2
Nguyen T. M. T.,Đà Lạt,Khách Sạn LADALAT,8.0,dịch_vụ ok nhưng tôi có 1 thắc_mắc xíu là khi sử_dụng kids club lại tốn_phí là 40 k cho 1 trẻ khi vào tôi đã đặt phòng sao lại tính phí,1,0,0,0,1
Nguyen T. T. L.,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,6.0,món ăn trong buffet hơi ít phòng rộng máy_lạnh hơi nhỏ nên không_mát_nhân_viên tư_vấn cũng như nhân_viên khách_sạn nhiệt_tình và hỗ_trợ đặt phòng phòng nhanh_chóng,1,1,0,0,1
Tran T. M. T.,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,9.0,victoria phan_thiết rất tốt tôi không_có_gì phàn_nàn hết đáp_ứng đúng yêu_cầu của tôi,0,0,0,0,2
Tran D. T.,Nha Trang,Khách sạn Mường Thanh Luxury Khánh Hòa,9.7,không_gian tiện_nghi phòng_ốc sạch_sẽ,0,0,1,1,2
Nguyen Q. V.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,10.0,có đi chơi tôi sẽ liên_hệ ivivu đặt phòng rất ok cho chúng_tôi dịch_vụ khách_sạn hài_lòng,1,0,0,0,2
Tran T. T.,Đà Nẵng,Khu nghỉ dưỡng Melia Đà Nẵng Beach,10.0,nhân_viên ivivu nhẹ_nhàng nhiệt_tình khách_sạn đẹp chất_lượng ăn ngon không_gian đẹp,1,1,0,1,2
Tran T. M. H.,Phan Thiết,Khu nghỉ dưỡng Muine Bay Phan Thiết,8.0,bữa sáng chưa thật_sự ngon và phong_phú còn lại mọi thứ đều rất tuyệt,0,0,0,0,2
Nguyen T. V.,Phan Thiết,Nohana Hotel (Former Y Khoa Hotel),5.7,cho thuê chỗ nấu_ăn nhưng khi khách chừa đồ_ăn còn nguyên 2 món cháo sò điệp và ốc móng tay xào mì cho buổi tối thì chủ khách_sạn ăn hết không_nói tiếng nào còn lấy 200 k tiền cho thuê chỗ nấu_ăn trước khi nấu_ăn bếp rất dơ và bề_bộn sau khi bọn mình nấu đã dọn_dẹp sạch_sẽ đã vậy còn không_dọn phòng,0,0,1,0,0
Nguyen T. T. P.,Phan Thiết,Rạng Garden Beach Side Resort,6.0,wifi kém không_có nhân_viên tối không_có để trợ_giúp buffet sáng không_ngon thiết_bị phòng_ốc cũ,1,1,0,0,0
Le T. T. H.,Vũng Tàu,Khu nghỉ dưỡng Six Senses Côn Đảo,10.0,dịch_vụ tốt tôi cảm_thấy hài_lòng,1,0,0,0,2
Vu T. N. D.,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,8.0,khách_sạn này mọi thứ đều rất tốt không_có_gì phải phàn_nàn cả chỉ có_điều bất_tiện duy_nhất khi ở đây là bãi biển không_tắm được vì nhiều đá và dịch_vụ đặt phòng của ivivu làm tôi rất hài_lòng,1,1,1,0,2
Nguyen T. D.,Đà Nẵng,Khách sạn A La Carte Đà Nẵng,8.0,tôi khá hài_lòng khi ở đây phòng_ốc đẹp và vị_trí khách_sạn cũng đẹp nữa chỉ có 1 điều là thang_máy của khách_sạn có hơi chậm nhưng mà cũng không_sao cả nhân_viên ivivu đã hỗ_trợ tôi rất nhiệt_tình,1,1,0,1,2
Thi T. L. N.,Phan Thiết,Sea Links Beach Resort & Golf,8.5,sạch_sẽ an uong tot ở biệt_thự hơi bất_tiện việc di chuyen,0,0,1,1,1
Nguyen T. B.,Đà Lạt,Khu nghỉ dưỡng Ana Mandara Villas Dalat Resort and Spa,10.0,cảm_ơn ivivu đã đặt giúp tôi khách_sạn này chất_lượng trên cả mong_đợi phù_hợp để nghỉ_dưỡng nhân_viên ivivu tư_vấn nhiệt_tình chu_đáo và rất dễ_thương,1,0,0,0,2
Nguyen T. D.,Vũng Tàu,Melia Ho Tram Beach Resort,9.7,khách_sạn rất đẹp bãi biển dài hồ bơi rộng phòng thoáng sạch_sẽ buffet sáng ngon nhiều món lành_mạnh tuy_nhiên phí ăn sáng cho bé 2 t trở_lên 325 k là khá cao,0,1,1,0,2
Nguyen A. V.,Phú Quốc,The Palmy Phú Quốc Resort & Spa,5.1,giờ nhận phòng là 14 h mà 17 giờ mới được nhận phòng,1,0,0,0,0
Thu N.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,10.0,khu nghỉ_dưỡng phục_vụ tôi không_phàn_nàn gì thấy rất thích luôn,1,0,0,0,2
Nguyen T. P. T.,Đà Nẵng,Khách sạn Four Points by Sheraton Đà Nẵng,10.0,khách_sạn sạch_sẽ phòng_ốc ok hài_lòng về khách_sạn ivivu thanh_toán tiện_lợi giá rẻ hơn so với các bên khác nhân_viên tư_vấn nhiệt_tình liên_hệ lại check phòng nhanh,1,1,1,0,2
Thi T. L. N.,Nha Trang,Melissa Hotel Nha Trang,10.0,khách_sạn có đầy_đủ tiện_nghi khung_cảnh đẹp giá_cả hợp_lý mọi người nhiệt_tình từ chú bảo_vệ đến mấy anh_chị ở khách_sạn ạ bữa sau có dịp mình sẽ quay lại đây tiếp,1,1,0,1,2
Nguyen T. H.,Vũng Tàu,Minera Hot Springs Bình Châu (Khoáng Nóng Thiên Nhiên Bình Châu),10.0,khu nghỉ_dưỡng ok chuyến đi rất thoải_mái,1,1,1,0,2
Nguyen T. H.,Đà Lạt,Khu nghỉ dưỡng Ana Mandara Villas Dalat Resort and Spa,9.5,chúng_tôi rất hài_lòng về chuyến đi phục_vụ tốt thời_tiết lạnh hơn nghệ_an nhiều,1,0,0,0,2
Vu T. P.,Nha Trang,Khách sạn Mường Thanh Luxury Khánh Hòa,9.7,giá_cả mùa dịch tầm 5 xx 6 xxk quá rẻ để trải_nghiệm 5 sao nhưng lỗi thiết_kế nội_thất vẫn chưa xứng tầm 5 sao lắm chế_độ tắt và bật công_tắc điện không_đồng_bộ gặp người có tính cầu_toàn thì nhìn sẽ khó_chịu phòng 1005 khách_sạn nếu đọc được thì nên fix chỗ này để đúng với trải_nghiệm 5 sao,0,1,0,0,0
Nguyen K. H.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,9.5,toa tàu chuyến đi hơi cũ ghế nhỏ toa số 3 chuyến về ghế mới thoải_mái hơn toa số 4 còn khách_sạn phòng đẹp tiện_nghi tôi đã có 1 chuyến đi vui_vẻ tôi thích lắm,0,1,0,0,1
Le T. T. T.,Phú Quốc,Vinpearl Discovery Wonderworld Phú Quốc,10.0,chuyến đi ok phòng ổn ivivu giá ok hơn chỗ khác tư_vấn nhiệt_tình,1,1,0,0,2
Nguyen T. X. H.,Đà Nẵng,Khách sạn A La Carte Đà Nẵng,10.0,khách_sạn có chất_lượng rất tốt rất tương_xứng với chất_lượng 4 sao tôi và gia_đình đã có một chuyến đi nghỉ thuận_lợi và vui_vẻ cảm_ơn ivivu rất nhiều về sự hỗ_trợ nhiệt_tình nhanh_chóng,1,1,1,0,2
Thi T. H. T.,Nha Trang,Aroma Nha Trang Boutique Hotel,10.0,khách_sạn đẹp dịch_vụ tốt nhân_viên dễ_thương,1,1,1,0,2
Nguyen T. T.,Đà Nẵng,Khách sạn A La Carte Đà Nẵng,10.0,mọi thứ rất là hoàn_hảo tôi hài_lòng về khách_sạn và nhân_viên ivivu nếu có cơ_hội tôi sẽ tiếp_tục ủng_hộ công_ty cảm_ơn công_ty nhiều,1,1,1,0,2
Ngan N.,Phan Thiết,Nohana Hotel (Former Y Khoa Hotel),9.4,với mức giá mình đi cho kỳ nghỉ 350 kđêm thật_sự rất phù_hợp xứng_đáng sẽ quay lại lần sau sẽ giới_thiệu bạn_bè đến trải_nghiệm nha,0,0,0,0,2
Nguyen H. L.,Phú Quốc,The Palmy Phú Quốc Resort & Spa,9.4,mọi thứ tuyệt_vời,1,1,1,0,2
Nguyen T. A. T.,Phú Quốc,Vinpearl Resort & Spa Phú Quốc,9.0,tôi thấy ok không_phàn_nàn gì,1,1,1,0,2
Nguyen T. T.,Huế,TinTin Hostel,9.7,vị_trí thuận_tiện ngay phố đi bộ nhân_viên nhiệt_tình tiện_ích phòng vừa đủ khung_cảnh ra phố đi bộ,1,1,0,1,2
Nguyen H. D.,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,10.0,chất_lượng phòng_ốc victoria phan_thiết rất tốt bãi biển vẫn tắm được không_xấu như một_số thông_tin tôi nghe được tôi hoàn_toàn hài_lòng khi ở đây,0,1,0,0,2
Nguyen T. H. V.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,10.0,khu_nghỉ_mát ở tôi thấy ok nhân_viên chu_đáo,1,1,1,0,1
Nguyen T. P. L.,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,8.0,nhân_viên rất nhiệt_tình phòng đẹp đồ_uống ngon tuy_nhiên thực_đơn không_phong_phú chủ_yếu là những món tây đơn_giản không_có những món đặc_trưng của vùng_miền không_có hải_sản trong thực_đơn là 1 trong những nguyên_nhân mà khách phải ra ngoài ăn thay_vì chỉ chọn khu_nghỉ_mát là 1 điểm duy_nhất,1,1,0,0,2
Nguyen T. H.,Phan Thiết,Khu nghỉ dưỡng Muine Bay Phan Thiết,8.0,tôi cảm_thấy hài_lòng về chất_lượng và dịch_vụ của khách_sạn do thời_gian cao_điểm vào cuối tuần khá khó_khăn trong việc tìm phòng nên tôi phải chờ_đợi khá lâu tuy_nhiên nhân_viên ivivu cũng hỗ_trợ tôi nhiệt_tình và tìm được phòng cho tôi tôi rất cảm_ơn,1,0,0,0,2
Le P. T.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,10.0,khu_nghỉ_mát khá đẹp nhân_viên chu_đáo tuy_nhiên hơi xa trung_tâm 35 km và buffet sáng cần cải_thiện,1,1,1,0,2
Tran N. H.,Phú Quốc,Khu Nghỉ Dưỡng Best Western Premier Sonasea Phú Quốc,10.0,khu_nghỉ_mát tôi ưng lắm gia_đình tôi hài_lòng chuyến đi này bạn phương thanh đến ngày đi còn nhắc lại tôi nữa có thắc_mắc gì thì bạn giải_đáp hết,1,1,1,0,2
Vo T. T.,Phú Quốc,Khu nghỉ dưỡng Premier Village Phu Quoc Managed By Accor,10.0,nhân_viên hỗ_trợ nhiệt_tình linh_động giải_quyết những phát_sinh chất_lượng khách_sạn tốt,1,1,0,0,2
Pham T. T. T.,Đà Lạt,Khách Sạn LADALAT,8.0,phòng đẹp sạch_sẽ nhân_viên hỗ_trợ tốt điểm trừ duy_nhất là khu_vực phòng_ăn trong góc bị hôi mùi gián,1,1,1,0,2
Nguyen T. T.,Quy Nhơn,Casa Marina Resort,5.2,khu_nghỉ_mát mới xây nên còn nhiều thứ chưa đâu vào đâu,0,0,0,0,1
Nguyen T. T.,Vũng Tàu,Oceanami Villas & Beach Club,10.0,phòng đẹp và thoải_mái nhân_viên thân_thiện thực_phẩm là tốt nhưng vẫn còn dưới xây_dựng bãi_biển không_thể bơi,1,1,0,1,2
Nguyen N. A.,Nha Trang,Vinpearl Resort Nha Trang - Hon Tre Island,8.5,tuyệt_vời và thật_sự hạnh_phúc khi ở đây,0,0,0,0,2
Tran H. T.,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,9.0,chất_lượng khách_sạn rất tốt phòng_ốc sạch_sẽ và đồ_ăn ngon về nhân_viên ivivu nhiệt_tình và nhanh_chóng đầy_đủ thông_tin,1,1,1,0,2
Nguyen T. H. Y.,Đà Lạt,Ana Mandara Villas Dalat Resort & Spa,8.8,nhân_viên thân_thiện môi_trường sạch_sẽ tuy_nhiên cần chăm_sóc cảnh_quan cây_cối hơn,1,0,0,1,1
Nguyen T. A.,Nha Trang,Khu nghỉ dưỡng The Anam Nha Trang,10.0,mình hài_lòng với chuyến đi này mọi thứ rất tốt,1,1,1,0,2
Tran T. T.,Đà Nẵng,InterContinental Đà Nẵng Sun Peninsula Resort,10.0,tôi hài_lòng về dịch_vụ khách_sạn và nhân_viên phục_vụ nhân_viên ivivu tư_vấn tận_tình tuy_nhiên vì tôi không_nhớ tên bạn tư_vấn nên gọi vào bộ_phận hỗ_trợ phía bắc nhưng vẫn được bạn hướng_dẫn và hỗ_trợ tận_tình,1,0,0,0,2
Pham T. T. H.,Đà Nẵng,Khách sạn Four Points by Sheraton Đà Nẵng,10.0,khách_sạn ok bạn huy nhân_viên ivivu tư_vấn hỗ_trợ tốt,1,1,1,0,2
Le T. L.,Hạ Long,Saigon Halong Hotel,8.8,mọi thứ đều ổn cạnh bồn cầu cần có thêm 1 vòi xịt,1,1,1,0,1
Nguyen H. A.,Đà Nẵng,Khách sạn Four Points by Sheraton Đà Nẵng,10.0,khách_sạn đẹp rộng_rãi thoáng nhân_viên hỗ_trợ nhiệt_tình nhanh_chóng mình rất hài_lòng,1,1,0,0,2
Nguyen H. A.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,10.0,ok tuyệt,0,0,0,0,2
Nguyen T. T.,Nha Trang,Khu nghỉ dưỡng Movenpick Cam Ranh,8.0,dịch_vụ ok nhưng món ăn không_hợp khẩu_vị nhân_viên nhiệt_tình,1,0,0,0,2
Le T. T.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,10.0,nhân_viên thân_thiện nhiệt_tình phòng chất_lượng,1,1,0,0,2
Bui T. M. L.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,10.0,dịch_vụ khách_sạn ok mình cảm_thấy hài_lòng khung_cảnh đẹp nhân_viên phục_vụ chu_đáo nhân_viên tư_vấn nhanh_nhẹn và chuyên_nghiệp,1,0,0,1,2
Mai M.,Phú Quốc,Vinholidays Fiesta Phú Quốc,6.0,hệ_thống điều_hòa tại khách_sạn quá ồn_ào không_có dép đi trong nhà,0,1,0,0,0
Pham H. T.,Phú Quốc,Vinpearl Resort & Spa Phú Quốc,9.0,cơ_sở_vật_chất tốt và thái_độ nhân_viên cũng rất nhiệt_tình,1,1,0,0,2
Tran C. T.,Đà Nẵng,InterContinental Đà Nẵng Sun Peninsula Resort,10.0,rất tốt,0,0,0,0,2
Pham H. T.,Đà Lạt,Khách Sạn LADALAT,10.0,khách_sạn có dịch_vụ tốt nhân_viên thân_thiện vui_vẻ,1,0,0,0,2
Nguyen T. N. D.,Phú Quốc,Vinpearl Resort & Spa Phú Quốc,10.0,khu nghỉ_dưỡng có cảnh đẹp phòng thoải_mái sạch_sẽ nhân_viên phục_vụ dễ_thương gần mặt_đường nên tiện đi_lại ăn_uống dịch_vụ của ivivu làm tôi rất hài_lòng tư_vấn viên vui_vẻ nhiệt_tình dịch_vụ chất_lượng tốt,1,1,1,1,2
Thi T. N.,Quy Nhơn,Casa Marina Resort,8.5,rất hài_lòng với 2 đêm ở khu_nghỉ_mát nhưng vì xa trung_tâm nên tối chỉ có_thể ăn hải_sản ở làng chài cạnh khu_nghỉ_mát mua đồ chọn đồ ngay bãi biển tươi_sống ngon nhưng được vào trung_tâm thành_phố vẫn thích hơn,0,0,0,1,1
Le T. K. N.,Vũng Tàu,Khu nghỉ dưỡng Seava Hồ Tràm,10.0,rất tốt,0,0,0,0,2
