User_name,Location,Hotel_name,Rating,Comment
Pham T. C. L. ,Hội An,Hội An Reverie Villas,8.5,"Villas đẹp, yên tĩnh. Nhân viên thân thiện. Hơi vắng khách nhưng thoải mái và view cực xinh 👍🏻"
Dinh K. N. ,Đà Nẵng,Angel Hotel Danang,5.8,"Lần đầu book khách sạn để giá cơ bản của phòng 1 người. Vì đó là lỗi của mình nên thôi không nói, nhưng khi vào phòng mình điện lễ tân tận 3 lần . 1 lần đôi dép, 1 lần gối ngủ và 1 lần khăn tắm, nhưng 3 lần đó. Các bạn vẫn không nói về việc phòng 1 người và sẽ phụ thu thêm Sáng nhận phòng được báo phụ thu 150k . 280k + 150k, giá tiền phòng cho 2 người chưa tới 380k . Và mình phải nằm , sử dụng đồ dùng chỉ với 1 người. Nhưng chi phí bỏ ra nếu phụ thu là nhiều hơn so với phòng 2 người? Nếu bằng hoặc thấp hơn thì có thể chấp nhận chi phí này. Nhưng cách làm việc của bộ phận lễ tân (dù làm fulltime, part time hay thực tập) đều không thể hiện sự chuyên nghiệp và để tâm trong công việc! Lần đầu nhưng cũng có thể lần cuối lựa chọn ở đây"
Nguyen D. K. ,Nha Trang,Aroma Nha Trang Boutique Hotel,6.0,"1.Phòng báo view biển nhưng không nhìn thấy 1 cái gì hết 2. Phòng bé, ồn ào đêm hôm bên cạnh Bar ồn lắm không thể nào chợp mắt được 3. Mình đặt phòng có Free Hoa quả nhưng không có 👍 Điểm cộng duy nhất là bữa sáng ở đây"
 Nguyễn Lê Thành,Đà Nẵng,Khu nghỉ dưỡng Núi Thần Tài Ebisu Đà Nẵng,10.0,Chuyến đi cũng rất vui và mọi thứ đều rất tốt.
Ngoc G. H. L. ,Đà Lạt,K Boutique Hotel in Dalat,8.5,Khach sạn rộng và sạch sẽ lễ tân hơi nhăn thôi mọi thứ ok
Tran N. L. ,Vũng Tàu,Khách sạn Tháng Mười,8.5,"Phục vụ tốt, đồ ăn ngon và phòng thoáng mát. Tuy nhiên thiết bị vệ sinh chưa tốt lắm"
 Nguyễn Như Hồ,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,10.0,"Khách sạn cảnh trí đẹp, ăn sáng đa dạng. Tuy nhiên mấy gói khuyến mãi kèm không ưng ý lắm. Đồ ăn set menu (bữa đó ăn set 2) không ngon như gọi món riêng. Tour làng chài thì nhân viên khuyên mùa này tháng 7 đi bộ ra gần hơn, nên coi như không sử dụng. Jet ski thì hì hục gần nửa tiếng để đẩy cái Cano ra biển, phải nhờ 2 ông Tây phụ đẩy, đẩy được tới chỗ nước thì ca nô không nổ máy, chán quá nghỉ luôn. 
Resort sạch sẽ, phòng bungalow không rộng lắm nhưng trang trí ngoài phòng đẹp. Nước hồ bơi sạch, ít nước tẩy. Gần đồi cát chừng 5 phút đi bộ. Nhược điểm là đi từ ga xe lửa thì xa hơn các nơi khác, tiền taxi gấp 2 lần vé tàu ngồi :)). Nhưng nếu đi xe khách thì vẫn ổn."
Ho Thuy Vy,Đà Nẵng,Meliã Vinpearl Đà Nẵng Riverfront,10.0,"Các bạn hỗ trợ rất tốt, vừa đến sân bay đã được đón rồi"
Nguyen T. H. ,Hà Nội,Thang Long Hotel Hanoi,9.7,Hài lòng với dịch vụ và chất lượng nơi đây. Phòng ốc sạch giá cả cũng hợp lý.
Nguyen Dinh Tuan,Nha Trang,An Lâm Retreats Ninh Vân Bay,9.0,Tôi khá hài lòng về chuyến đi. Cách phục vụ và resort đều tốt
Van N. N. ,Nha Trang,Aroma Nha Trang Boutique Hotel,9.4,"Phòng ốc sạch sẽ, đẹp, hài lòng khi chỉ lướt thấy vị trí gần biển mà giá khá ổn."
Thuy L. L. ,Đà Lạt,K Boutique Hotel in Dalat,8.5,"Phòng ốc mới. Gần chỗ bán tráng nướng dì đinh đi bộ ra ăn được. Note kỉ cho kháchsạn là phòng có cửa sổ hay ko! Phòng cửa sổ thì thoáng nhưng ồn, phòng không cửa sổ yên tĩnh nhưng hơi bí tí. Mà cũng ksao có quạt điều hoà khá xịn lạnh như cái máy lạnh, giá săn sale cho cuối tuần v là quá ok rồi"
Nguyen Kim Hoan,Phan Thiết,Seahorse Resort & Spa Phan Thiết,9.5,"Toa tàu chuyến đi hơi cũ, ghế nhỏ (toa số 3). Chuyến về ghế mới, thoải mái hơn (toa số 4). Còn khách sạn phòng đẹp, tiện nghi. Tôi đã có 1 chuyến đi vui vẻ, tôi thích lắm"
 Phung Thi Thu Ha,Nha Trang,Khu nghỉ dưỡng Fusion Cam Ranh,10.0,"Dịch vụ của KS: Fusion Cam Ranh phục vụ chu đáo take care, trong phòng đều đầy đủ tiện nghi, ở thoải mái. 

Nhân viên tư vấn: Tôi có 1 góp ý nhỏ sau này có gọi dth thì nên báo luôn thời hạn thanh toán để tôi lưu ý và thanh toán sớm, vì trường hợp hôm đó tôi đi ra ngoài và cũng k tiện check email. "
Luu P. C. ,Vũng Tàu,Khách sạn Tháng Mười,9.3,Phòng cũ..(chấp nhận được) Rộng thoải mái. (Có muỗi) Lần sau sẽ quay lai tiếp. Mọi thứ đều ok
Nguyễn Duy Khánh,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,8.0,"Khách sạn sạch sẽ, nhân viên thân thiện, biển tắm không được vì có đá"
To K. H. ,Đà Nẵng,Khách sạn Brown Bean,6.0,"phòng hẹp, nhỏ. phòng sạch, thiết bị đẹp, vị trí xa bãi biển phải đi xe máy hoặc taxi."
Ngo Phuong Thanh,Đà Nẵng,Khu nghỉ dưỡng Furama Đà Nẵng,9.5,"Nhân viên chu đáo, hỗ trợ chuyến đi của tôi ok"
 Trần Trung Nguyên,Phan Thiết,Seahorse Resort & Spa Phan Thiết,8.0,"Biển về họ bơi đẹp, những muỗi nhiều. Ks bố trí tính dầu dưỡng muỗi sẽ tốt hơn"
 Bùi Đức Tuấn,Phan Thiết,Seahorse Resort & Spa Phan Thiết,4.0,"Khách Sạn hơi cũ. Nhân viên rất nhiệt tình, thức ăn tệ"
 Lê Quốc Công Minh,Nha Trang,Khu nghỉ dưỡng Movenpick Cam Ranh,10.0,Tuyệt vời ông mặt trăng
 Nguyen Thi Dieu Hien,Đà Nẵng,Khách sạn Four Points by Sheraton Đà Nẵng,10.0,Một kỳ nghỉ tuyệt vời
Tran O. ,Phú Quốc,The Palmy Phú Quốc Resort & Spa,6.0,"Phòng cách âm kém, ồn, đồ ăn sáng không ngon. Bãi biển bẩn. Gọi nhân viên hỗ trợ nhưng không được"
 Nguyễn Kim Oanh,Đà Nẵng,InterContinental Đà Nẵng Sun Peninsula Resort,10.0,Mọi người đều hài lòng về chuyến đi
 Đoàn Trần Ngọc Hà,Phan Thiết,Seahorse Resort & Spa Phan Thiết,10.0,"Nhân viên rất dễ thương, resort có bãi biển luôn nên rất thích, mọi thứ rất ổn và mình sẽ quay lại nữa"
Vu T. N. D. ,Đà Lạt,Ana Mandara Villas Dalat Resort & Spa,5.7,Khách sạn không báo trước tới khi nhận phòng bắt đi xét nghiệm giấy test 72h.
Nguyenquocdung N. ,Phan Thiết,Rạng Garden Beach Side Resort,4.5,"Chúng tôi đã đặt phòng đơn, nhưng lại giao phòng đôi. Thật sự lần này rất thất vọng"
 Nguyen Minh Lam,Nha Trang,Khu nghỉ dưỡng The Anam Nha Trang,6.0,"Nhà hàng đẹp nhưng phục vụ hơi kém, khách đông đồ ăn ra không kịp, phục vụ chậm. Check in khi tôi đến là 14h30, đến 15h mới có phòng"
Ngoc T. ,Hà Nội,Hanoi Charming House,9.1,"Khách sạn ngay trung tâm, thuận lợi trong việc đi dạo ra khu nhà thờ và ăn uống tại phố cổ. Ăn sáng đầy đủ món, rất công phu, nhưng món ăn chính (phở bò, phở gà) chưa được đậm vị và gần giống với phở ăn liền. Phòng rộng, sạch sẽ, nhưng vòi nước trong nhà tắm khá yếu, nên chưa thoải mái lắm. Nhìn chung, khách sạn rất tốt so với giá tiền."
 Nguyễn Cao Định,Nha Trang,Khu nghỉ dưỡng Movenpick Cam Ranh,8.0,"Khách sạn ổn. 
Nhân viên iVIVU tốt!"
 Nguyễn Trần Thanh Trúc,Vũng Tàu,Khách sạn Fusion Suites Vũng Tàu,10.0,good
Nguyễn Thị Quý,Nha Trang,Khu nghỉ dưỡng Vinpearl Nha Trang,9.0,"Cơ bản chuyến đi tốt, lúc đến thì có gặp xíu vấn đề với cái điều hòa trong phòng, nhưng các bạn đã hỗ trợ ổn thỏa. iVIVU làm việc nhanh chóng và nhiệt tình"
 Đỗ Quỳnh Chi,Phan Thiết,Sea Links Beach Villas Phan Thiết,10.0,"Chất lượng khách sạn rất tốt, tôi vô cùng hài lòng. IVIVU làm việc nhanh và chu đáo."
Khac D. N. ,Nha Trang,La Vague Hotel Nha Trang,9.7,"Khách sạn mới, phòng sang và đẹp nội thất đầy đủ đúng chất 4*, dịch vụ rất tốt, ăn sáng rất ngon và nhiều món, phòng có view biển tuyệt đẹp, gần ngay quảng trường và bãi biển, sẽ ghé lại lần sau."
 Vũ Thị Vân Anh,Nha Trang,An Lâm Retreats Ninh Vân Bay,10.0,"Dịch vụ khách sạn mình hài lòng lắm, nhân viên iVIVU hỗ trợ nhiệt tình"
 Nguyễn Thảo Trang,Phú Quốc,Khu nghỉ dưỡng Premier Village Phu Quoc Managed By Accor,10.0,"Dịch vụ khách sạn: tốt, ok 
Nhân viên tư vấn: nhiệt tình, tư vấn kĩ."
Binh B. ,Hội An,Hội An Việt House Homestay,6.0,"Khách sạn không có chỗ đậu xe hơi, muốn đỗ xe phải gửi ơ bãi cách khách sạn 10p đi bộ với phải tự trả phí"
Dang K. L. ,Hà Nội,Green Hotel & Apartment HN,9.1,Nói chung là ổn. Okela phù hợp với giá tiền
Lê Quỳnh Nga,Nha Trang,Khu nghỉ dưỡng Amiana Nha Trang,10.0,Tôi rất hài lòng và thoải mái trong chuyến đi của mình ! 
 Trịnh Quốc Dũng,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,8.0,phong cảnh resort rất đẹp
Nguyen T. T. ,Hồ Chí Minh,Khách sạn Meraki Boutique,6.0,"Hình ảnh phòng trên web chỉ mang tính chất minh hoạ, nữ lễ tân ở đó khá khó tính. Nhận phòng từ 2h chiều mà 4-5h chiều chưa có đủ phòng"
 Khổng Thị Duân,Đà Nẵng,Meliã Vinpearl Đà Nẵng Riverfront,8.0,Khách sạn khá ok. Tôi được hỗ trợ nhanh
Anh T. H. ,Đà Nẵng,Khách sạn Royal Charm,9.7,"Phòng giống ảnh, service rất ok"
Thu A. N. ,Huế,TinTin Hostel,9.1,"Khách sạn xinh xắn, rất sạch sẽ, mới và sáng sủa, phòng ốc đầy đủ tiện nghi, vị trí nằm ngay phố đi bộ nên cuối tuần rất đông đúc và nhộn nhịp. Anh chủ rất nhiệt tình, khuân vác giúp gia đình mình tất cả vali lên lầu 😍"
Phó Đức Hải,Đà Nẵng,InterContinental Đà Nẵng Sun Peninsula Resort,10.0,"Wow! Tuyệt vời, tôi hài lòng"
Nguyen T. T. L. ,Quy Nhơn,Khách sạn Hoàng Yến 1 Quy Nhơn,6.4,"ga trải giường, khăn lau không được thay trong 3 ngày chúng tôi ở. Hồ bơi không được thay rửa, bãi biển có rác nhưng ít."
Phuong P. ,Phan Thiết,Resort Poshanu,9.4,"Tuyệt vời, gia đình chúng tôi đã có thời gian thoải mái tại đây, bãi cát trắng mịn, biển sạch nhưng hơi dốc, hồ bơi sạch, mỗi cái phải đi bộ leo cầu thang nhiều hơi đuối thôi."
Phuong P. ,Hà Nội,Dal Vostro Hotel & Spa,9.7,"Nó nằm ở trung tâm của Old Town. Mọi thứ đều rất sạch sẽ, họ dọn nhà hàng ngày. Kích thước phòng khá nhỏ hơn tôi nghĩ và ban công là vô dụng, nhưng nhìn chung là ổn. Tôi chắc chắn sẽ trở lại đây vào lần sau"
Tan N. ,Phú Quốc,The Palmy Phú Quốc Resort & Spa,6.0,"Phòng dơ đầy cát, nhân viên lễ tân rất tệ"
 Nguyễn Thị Hạnh Duyên,Đà Nẵng,Khu nghỉ dưỡng Núi Thần Tài Ebisu Đà Nẵng,10.0,"Khách sạn ổn, đẹp. Nhân viên iVIVU tư vấn nhiệt tình, hỗ trợ tốt."
Nguyen Q. ,Vũng Tàu,Oceanami Villas & Beach Club,9.7,Tôi đã có 1 kỳ nghỉ thật tuyệt vời và dễ chịu ở đây !!!
Minh D. T. ,Hồ Chí Minh,Khách sạn Meraki Boutique,8.5,"Phòng sạch sẽ, đầy đủ tiện nghi. Mình thuê 1 đêm phòng giá thấp nhất mà ấm nước, mấy sấy tóc, điều hoà đều đầy đủ. Đúng quy định là nhận phòng 14h nhưng mình đến sớm hơn mà còn dư phòng và vẫn được chị quản lý cho nhận phòng luôn. 10 sao luôn ạ."
 Nguyễn Thị Mai Khanh,Đà Nẵng,InterContinental Đà Nẵng Sun Peninsula Resort,10.0,"Chuyến đi của gia đình tôi rất tốt đẹp. Dịch vụ chu đáo, không phải phàn nàn gì"
 Pham Thi Ngoc Lan,Vũng Tàu,Minera Hot Springs Bình Châu (Khoáng Nóng Thiên Nhiên Bình Châu),8.0,"Nhìn chung là tốt, tuy nhiên xe đưa đón là loại xe nhỏ, đi khá chật chội và ngột ngạt, ko như mình mong đợi. Khách sạn thì có 2 điểm nhỏ mình ko thích, 1 là tấm chăn có 1 miếng dán dán 2 mép chăn, miếng dán cứng và dày nên kéo lên đắp thì rất vướng, khó chịu, nhất là đối với em bé; 2 là dầu gội và dầu xả nên tách riêng 2 chai để xả tốt hơn, ko nên xài chung 1 loại vừa gội vừa xả ko có tác dụng tốt.

Ngoài ra các điểm khác đều ok, thức ăn ngon và nhiều, cảnh đẹp, hồ bơi đẹp, con mình rất thích."
Van C. B. ,Nha Trang,Khách sạn Senkotel Nha Trang,4.5,Tôi đã book phòng nhưng khách sạn bố trí phòng khi tôi đến. Khách sạn yêu cầu tôi phải tự hủy phòng. Rất thất vọng về khách sạn này
Minh H. ,Phan Thiết,Phan Thiet Ocean Dunes Resort,9.7,Nói chung tốt nghỉ. Dịch vụ phòng lịch sự và thân thiện.
Duy A. N. ,Phan Thiết,Resort Poshanu,9.7,"Tuyệt vời, phòng đẹp và rộng, giá cả phải chăng..."
Tran Bch Van,Phan Thiết,Sea Links Beach Villas Phan Thiết,8.0,"Phòng ốc đẹp, tiện nghi tốt"
Bui H. V. ,Phú Quốc,Vinholidays Fiesta Phú Quốc,6.0,"Buồn, xa trung tâm. Lễ tân không hỗ trợ nhiệt tình"
 Trương Ngọc Quỳnh Như,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,10.0,"Phòng rộng rãi thoải mái, nhân viên thân thiện và phục vụ tận tình. giai đoạn gia đình tôi đi, trong khuôn viên khách sạn sủa chữa nhiều nên view không đẹp."
 Truong Hung C,Đà Nẵng,Khu nghỉ dưỡng Furama Đà Nẵng,8.0,Hài lòng.
Oei K. G. J. ,Hạ Long,Khách sạn Wyndham Legend Halong,9.4,"Nhìn chung nó là một khách sạn hạng tốt và vị trí tuyệt vời. Ocean View thật ngoạn mục! Nhân viên tốt và lịch sự. Tiếp xúc với nhân viên dọn phòng rất kiên nhẫn, người nhận đặt hàng dịch vụ phòng và giám sát viên trực
Tuy nhiên, ban quản lý có thể muốn xem xét 2 lĩnh vực nhỏ.
1) Nói chung chúng tôi không thoải mái với khu vực ăn sáng. ấm đến mức gần như đổ mồ hôi khi ăn trong 3 buổi sáng.
2) Chúng tôi đã gặp phải một điều rất tồi tệ và phát hiện ra một vấn đề lớn khi sử dụng máy sấy tóc trong phòng. Lần đầu tiên chúng tôi gặp phải sự cần thiết phải ấn và giữ chặt vào tay cầm để có thể vận hành và làm khô tóc. Thất vọng nhiều lúc
"
Thua Q. N. ,Hà Nội,Hanoi Charming House,8.5,"Khách san sạch sẽ, nhân viên thân thiện, dịch vụ tốt. Sẽ quay lại nếu có dịp."
 Thảo,Phú Quốc,Vinpearl Resort & Spa Phú Quốc,9.0,"Gia đình chúng tôi rất hài lòng khi nghĩ tại đây, nhân viên thân thiện, phòng sạch sẽ, dịch vụ tốt, nhân viên ivivu cũng rất nhiệt tình nhưng hơi lâu trong quá trình liêc lạc tư vấn."
Thi N. N. ,Quy Nhơn,Hong Diep Hotel Quy Nhon,9.4,"Khách sạn thân thiện , nhiệt tình , phòng óc thì sạch sẽ , lần sau sẽ ghé tiếp"
Thi H. Y. N. ,Quy Nhơn,Mento Hotel Quy Nhon,9.7,"Khách sạn mới sạch, nhân viên nhiệt tình thân thiệt, còn vắt quýt hộ mình☺️"
Ly Mai Huong,Đà Lạt,Khu nghỉ dưỡng Ana Mandara Villas Dalat Resort and Spa,9.0,"Tôi thích khách sạn này lắm, phòng đẹp, nhân viên nhiệt tình, món ăn ngon, lần tới đi Đà lạt tôi sẽ ở lại khách sạn này."
Pruksachart T. ,Phan Thiết,Hai Yen Family Resort,9.7,giá cả hợp lý và đội ngũ nhân viên thân thiện
Le H. T. ,Vũng Tàu,Melia Ho Tram Beach Resort,9.7,"Phòng sạch đẹp , dịch vụ tốt, resort đẹp xứng đáng với giá tiền"
 Vu Ngoc Ha,Phan Thiết,Seahorse Resort & Spa Phan Thiết,8.0,"Cảm ơn Ivivu. Đặc biệt là bạn tư vấn tên Thanh. Gia đình mình lúc đầu đặt 3 phòng từ t8 nhưng do covid nên mình nhờ ks giữ phòng lại đến tháng 11. Rồi cuối cùng gia đình chỉ đi đc có 1 phòng. Nhờ bạn Thanh mà gia đình mình đc upgrade phòng và có thẻ Credit 1,5tr cho việc sử dụng nhà hàng, dịch vụ... cám ơn Thanh. Cám ơn ivivu"
 Dương Thị Minh Tâm,Phú Quốc,Khu nghỉ dưỡng Fusion Phú Quốc,10.0,"Tất cả đều tốt nhưng nhà hàng và quán bar đóng cửa sớm quá, ảnh hưởng đến trải nghiệm vui chơi của mình. "
Huynh N. G. ,Hội An,Khách sạn Thanh Bình 2,10.0,"Không có gì để chê luôn, ngoài việc không có xe đạp free như những khách sạn khác ở hội an."
 Đặng Lê Vũ,Đà Nẵng,Khu nghỉ dưỡng Núi Thần Tài Ebisu Đà Nẵng,8.0,"Tôi, gia đình, nhóm bạn bè thân lâu nay rất tin tưởng ivuvu, nhưng từ bây giờ tôi sẽ không bao giờ chọn các bạn nữa. "
 Nguyễn Khánh,Phan Thiết,Sea Links Beach Villas Phan Thiết,8.0,"Chuyến đi rất vui, khách sạn rất thoải mái, thoáng mát và đẹp, tôi rất hài lòng. IVIVU làm việc nhanh chóng, đơn giản và chu đáo."
 Trần Thúy Hà,Nha Trang,Khu nghỉ dưỡng Movenpick Cam Ranh,10.0,"Cảm ơn Ivivu, chúng tôi rất hài lòng với chất lượng tư vấn nhanh gọn và nhiệt tình của nhân viên Ivivu (Ms Thanh), gia đình tôi chắc chắn sẽ tiếp tục sử dụng dịch vụ của Ivivu trong các chuyến trải nghiệm sắp tới!"
Nguyen T. T. ,Phan Thiết,Azerai Ke Ga Bay,9.7,"Nhân viên, dịch vụ rất hài lòng."
 Đỗ Trần Phương Anh,Phan Thiết,Khu nghỉ dưỡng Muine Bay Phan Thiết,10.0,gia dinh rat hai long
 Nguyen Thi Hong Loan,Phú Quốc,JW Marriott Phu Quoc Emerald Bay Resort & Spa,10.0,Nen tă.ng cường thêm thực đơn sáng món Việt it món quá
Đặng Thành Danh,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,8.0,"Tôi thấy phòng hơi cũ, dịch vụ cũng tạm được. "
