User_name,Location,Hotel_name,Rating,Comment
Nguyen T. N. H.,Quy Nhơn,Khu nghỉ dưỡng Crown Retreat Quy Nhơn,10.0,"dịch_vụ rất tốt. Gia đình tôi đã từng ở đây rồi, mọi việc vẫn hài lòng"
Nguyen M. T.,Nha Trang,Khách sạn Senkotel Nha Trang,8.5,"dịch_vụ tốt, vị trí đẹp thuận tiện đi lại, khu phố yên tĩnh và an ninh rất hài lòng"
Nguyen N. D.,Huế,Melia Vinpearl Hue,9.7,nhân_viên cực kỳ hữu ích. Lựa chọn buffet tốt. Vị trí thuận tiện.
Trang T.,Vũng Tàu,Khách sạn San Hô Vũng Tàu,5.2,Bảo vệ rất khó chịu. Phòng cách ly kém nên rất ồn. Phòng sạch. Lễ tân dễ thương.
Nguyen D. T.,Phú Quốc,The Palmy Phú Quốc Resort & Spa,5.7,"Trước khi đặt phòng cũng xem đánh giá trước, nhưng không xứng tầm khách_sạn, chứ chưa nói đến khu_nghỉ_mát: 1. Vị trí sát biển, nhưng không có bãi tắm được 2. Phòng nhỏ và xấu. Thiết bị trong phòng cũ kỹ. 3. Đặc biệt các bạn phải kiểm tra mini bar khi nhận phòng. Mình không biết mini bar chỗ nào, nhưng phải đền 75k cho 1 lon bia + 1 lon Coca, dù không dùng. Nhưng khi trả phòng bị báo thiếu. 4. Phòng garden khung_cảnh, nhưng khung_cảnh bãi rác trống bên cạnh (như hình chụp). Không có không gian trồng cây cối như khu_nghỉ_mát. 5. Điểm cộng duy nhất là hồ bơi khung_cảnh đẹp để sống ảo."
Thi T. H. D.,Nha Trang,Khách sạn Mường Thanh Luxury Khánh Hòa,9.4,"khách_sạn sạch_sẽ, khung_cảnh đẹp, nhân_viên nhiệt tình, bữa sáng ngon, điểm trừ thang máy hơi chậm, bãi tắm hơi xa khách_sạn. In general, tốt value for money"
Nguyen N. T.,Phan Thiết,Khu nghỉ dưỡng Muine Bay Phan Thiết,10.0,Mình hài lòng về chuyến đi và cũng không có phàn nàn gì cả. tất cả các dịch_vụ mình đều hài lòng. nhân_viên khách_sạn cũng như ivivu quan tâm và chu đáo.
Nguyen N. L.,Nha Trang,Khu nghỉ dưỡng Fusion Cam Ranh,10.0,quá tuyệt vời
Tran N. A. L.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,10.0,"Pandanus đã và đang sửa chữa nâng cấp phòng nên thu hút khách, mặc dù khách_sạn ở khá xa "
Nguyen M. D.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,8.5,"Tôi ở dạng phòng Standard nên chất lượng dịch_vụ cũng như phòng ốc như vậy tôi thấy khá ổn. nhân_viên tư vấn bên ivivu hỗ trợ nhiệt tình, nhanh chóng, tôi rất hài lòng"
Nguyen T. L. H.,Phú Quốc,Vinpearl Discovery Wonderworld Phú Quốc,10.0,Tôi rất hài lòng về cung cách làm việc chuyên nghiệp của các nhân_viên tại đây. Tôi sẽ tiếp tục lựa chọn nghỉ tại vinpearl cho các kỳ nghỉ tới
Nguyen V. T.,Đà Nẵng,Meliã Vinpearl Đà Nẵng Riverfront,10.0,"nhân_viên làm việc tốt, chu đáo. phòng ốc sạch_sẽ và thoải mái"
Thu T.,Hồ Chí Minh,Khách sạn Meraki Boutique,5.1,khách_sạn không có tinh thần giúp đỡ cho khách hàng trong việc nhận_phòng. Hết phòng không chủ động thông báo cho khách hàng. Khách hàng gọi điện thoại qua số trên đặt phòng thì bảo là nhầm số
Nguyen T. T. T.,Đà Nẵng,Khách sạn A La Carte Đà Nẵng,10.0,"Tốt lắm, chỉ có máy bay bị dời lại thôi, còn lại rất hài lòng."
Tran T. M. H.,Đà Nẵng,InterContinental Đà Nẵng Sun Peninsula Resort,10.0,Tôi ở khách_sạn  này quá nhiều lần rồi và rất thích phong cách phục_vụ ở khách_sạn này. nhân_viên ivivu hỗ trợ tôi nhanh chóng và chu đáo.
Nguyen T. T. N.,Phan Thiết,Azerai Ke Ga Bay,9.4,"Không gian, cây xanh tuyệt vời. nhân_viên dễ thương nhưng thức ăn sáng không được phong phú."
Thi T. T. N.,Phan Thiết,Resort Poshanu,8.4,Tạm ok đối với mình chứ không thật sự ưng ý với tiêu chuẩn 4 sao nhu v
Thi T. T. T.,Nha Trang,Aroma Nha Trang Boutique Hotel,5.8,Thái độ của lễ tân không tốt. Wifi rất yếu dường như không xài được. Phòng khung_cảnh biển cũng chỉ nhìn được biển lấp ló qua mấy toà nhà.
Tran T. V.,Hội An,Hội An Reverie Villas,8.5,"khách_sạn ngay sông nên hay có mùi hơi khó chịu. Còn lại thì nhân_viên nhiệt tình, thân thiện, ăn sáng ngon. Nói chung mình không ở phòng có nhiều côn trùng nên cảm thấy khách_sạn rất thoải mái. Nhất định có cơ hội sẽ quay lại"
Nguyen T. T.,Đà Nẵng,Khu nghỉ dưỡng Melia Đà Nẵng Beach,10.0,Chất vụ và dịch_vụ khách_sạn tốt
Nguyen T. M. T.,Đà Lạt,Khách Sạn LADALAT,8.0,"dịch_vụ ok. Nhưng tôi có 1 thắc mắc xíu là khi sử dụng kids club lại tốn phí là 40k cho 1 trẻ khi vào, tôi đã đặt phòng sao lại tính phí"
Nguyen T. T. L.,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,6.0,"Món ăn trong buffet hơi ít, phòng rộng, máy lạnh hơi nhỏ nên không mát, nhân_viên tư vấn cũng như nhân_viên khách_sạn nhiệt tình và hỗ trợ đặt phòng phòng nhanh chóng. 

"
Tran T. M. T.,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,9.0,"Victoria Phan Thiết rất tốt, tôi không có gì phàn nàn hết. Đáp ứng đúng yêu cầu của tôi. "
Tran D. T.,Nha Trang,Khách sạn Mường Thanh Luxury Khánh Hòa,9.7,"Không gian tiện nghi, phòng ốc sạch_sẽ"
Nguyen Q. V.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,10.0,"Có đi chơi, tôi sẽ liên hệ ivivu. Đặt phòng rất ok cho chúng tôi, dịch_vụ khách_sạn hài lòng"
Tran T. T.,Đà Nẵng,Khu nghỉ dưỡng Melia Đà Nẵng Beach,10.0,"nhân_viên ivivu nhẹ nhàng, nhiệt tình. khách_sạn đẹp chất lượng, ăn ngon, không gian đẹp. "
Tran T. M. H.,Phan Thiết,Khu nghỉ dưỡng Muine Bay Phan Thiết,8.0,"Bữa sáng chưa thật sự ngon và phong phú, còn lại mọi thứ đều rất tuyệt!"
Nguyen T. V.,Phan Thiết,Nohana Hotel (Former Y Khoa Hotel),5.7,"Cho thuê chỗ nấu ăn nhưng khi khách chừa đồ ăn (còn nguyên 2 món cháo sò điệp và ốc móng tay xào mì) cho buổi tối thì chủ khách_sạn ăn hết không nói tiếng nào, còn lấy 200k tiền cho thuê chỗ nấu ăn. Trước khi nấu ăn bếp rất dơ và bề bộn sau khi bọn mình nấu đã dọn dẹp sạch_sẽ. Đã vậy còn không dọn phòng."
Nguyen T. T. P.,Phan Thiết,Rạng Garden Beach Side Resort,6.0,"wifi kém, không có nhân_viên tối không có để trợ giúp, buffet sáng không ngon, thiết bị phòng ốc cũ"
Le T. T. H.,Vũng Tàu,Khu nghỉ dưỡng Six Senses Côn Đảo,10.0,"dịch_vụ tốt, tôi cảm thấy hài lòng. "
Vu T. N. D.,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,8.0,"khách_sạn này mọi thứ đều rất tốt không có gì phải phàn nàn cả, chỉ có điều bất tiện duy nhất khi ở đây là bãi biển không tắm được vì nhiều đá. Và dịch_vụ đặt phòng của ivivu làm tôi rất hài lòng"
Nguyen T. D.,Đà Nẵng,Khách sạn A La Carte Đà Nẵng,8.0,"Tôi khá hài lòng khi ở đây, phòng ốc đẹp và vị trí khách_sạn cũng đẹp nữa chỉ có 1 điều là thang máy của khách_sạn có hơi chậm, nhưng mà cũng không sao cả. nhân_viên ivivu đã hỗ trợ tôi rất nhiệt tình."
Thi T. L. N.,Phan Thiết,Sea Links Beach Resort & Golf,8.5,"sạch_sẽ, an uong tot , ở biệt_thự hơi bất tiện việc di chuyen"
Nguyen T. B.,Đà Lạt,Khu nghỉ dưỡng Ana Mandara Villas Dalat Resort and Spa,10.0,"Cảm ơn ivivu đã đặt giúp tôi khách_sạn này, chất lượng trên cả mong đợi, phù hợp để nghỉ dưỡng.nhân_viên ivivu tư vấn nhiệt tình, chu đáo và rất dễ thương."
Nguyen T. D.,Vũng Tàu,Melia Ho Tram Beach Resort,9.7,"khách_sạn rất đẹp,bãi biển dài, hồ bơi rộng. Phòng thoáng, sạch_sẽ. Buffet sáng ngon, nhiều món lành mạnh. Tuy nhiên phí ăn sáng cho bé 2t trở lên 325k là khá cao"
Nguyen A. V.,Phú Quốc,The Palmy Phú Quốc Resort & Spa,5.1,Giờ nhận phòng là 14h. Mà 17 giờ mới được nhận phòng
Thu N.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,10.0,"Khu nghỉ dưỡng phục_vụ tôi không phàn nàn gì, thấy rất thích luôn"
Nguyen T. P. T.,Đà Nẵng,Khách sạn Four Points by Sheraton Đà Nẵng,10.0,"khách_sạn sạch_sẽ, phòng ốc ok, hài lòng về khách_sạn. ivivu thanh toán tiện_lợi, giá rẻ hơn so với các bên khác, nhân_viên tư vấn nhiệt tình, liên hệ lại check phòng nhanh."
Thi T. L. N.,Nha Trang,Melissa Hotel Nha Trang,10.0,"khách_sạn có đầy đủ tiện nghi, khung_cảnh đẹp , giá_cả hợp lý 🥰 mọi người nhiệt tình , từ chú bảo vệ đến mấy anh chị ở khách_sạn ạ , bữa sau có dịp mình sẽ quay lại đây tiếp 🤪"
Nguyen T. H.,Vũng Tàu,Minera Hot Springs Bình Châu (Khoáng Nóng Thiên Nhiên Bình Châu),10.0,"Khu nghỉ dưỡng ok, chuyến đi rất thoải mái"
Nguyen T. H.,Đà Lạt,Khu nghỉ dưỡng Ana Mandara Villas Dalat Resort and Spa,9.5,"Chúng tôi rất hài lòng về chuyến đi, phục_vụ tốt. Thời tiết lạnh hơn Nghệ An nhiều "
Vu T. P.,Nha Trang,Khách sạn Mường Thanh Luxury Khánh Hòa,9.7,"giá_cả mùa dịch tầm 5xx-6xxk, quá rẻ để trải nghiệm 5 sao. Nhưng lỗi thiết kế nội thất vẫn chưa xứng tầm 5 sao lắm. Chế độ tắt và bật công tắc điện không đồng bộ. Gặp người có tính cầu toàn thì nhìn sẽ khó chịu. Phòng 1005. khách_sạn nếu đọc được thì nên fix chỗ này để đúng với trải nghiệm 5 sao."
Nguyen K. H.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,9.5,"Toa tàu chuyến đi hơi cũ, ghế nhỏ (toa số 3). Chuyến về ghế mới, thoải mái hơn (toa số 4). Còn khách_sạn phòng đẹp, tiện nghi. Tôi đã có 1 chuyến đi vui vẻ, tôi thích lắm"
Le T. T. T.,Phú Quốc,Vinpearl Discovery Wonderworld Phú Quốc,10.0,"Chuyến đi ok, phòng ổn. ivivu giá ok hơn chỗ khác, tư vấn nhiệt tình"
Nguyen T. X. H.,Đà Nẵng,Khách sạn A La Carte Đà Nẵng,10.0,"khách_sạn có chất lượng rất tốt, rất tương xứng với chất lượng 4 sao, tôi và gia đình đã có một chuyến đi nghỉ thuận_lợi và vui vẻ. Cảm ơn ivivu rất nhiều về sự hỗ trợ nhiệt tình, nhanh chóng."
Thi T. H. T.,Nha Trang,Aroma Nha Trang Boutique Hotel,10.0,"khách_sạn đẹp dịch_vụ tốt, nhân_viên dễ thương"
Nguyen T. T.,Đà Nẵng,Khách sạn A La Carte Đà Nẵng,10.0,"Mọi thứ rất là hoàn hảo, tôi hài lòng về khách_sạn và nhân_viên ivivu. Nếu có cơ hội tôi sẽ tiếp tục ủng hộ công ty. Cảm ơn công ty nhiều"
Ngan N.,Phan Thiết,Nohana Hotel (Former Y Khoa Hotel),9.4,"Với mức giá mình đi cho kỳ nghỉ 350k/đêm thật sự rất phù hợp, xứng đáng. Sẽ quay lại lần sau, sẽ giới thiệu bạn bè đến Trải nghiệm nha"
Nguyen H. L.,Phú Quốc,The Palmy Phú Quốc Resort & Spa,9.4,mọi thứ tuyệt vời.
Nguyen T. A. T.,Phú Quốc,Vinpearl Resort & Spa Phú Quốc,9.0,"Tôi thấy ok, không phàn nàn gì"
Nguyen T. T.,Huế,TinTin Hostel,9.7,"- Vị trí thuận tiện ngay phố đi bộ.
- nhân_viên nhiệt tình.
- tiện_ích phòng vừa đủ.
- khung_cảnh ra phố đi bộ."
Nguyen H. D.,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,10.0,"Chất lượng phòng ốc Victoria Phan Thiết rất tốt, bãi biển vẫn tắm được, không xấu như một số thông tin tôi nghe được, tôi hoàn toàn hài lòng khi ở đây. "
Nguyen T. H. V.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,10.0,"khu_nghỉ_mát ở tôi thấy ok, nhân_viên chu đáo."
Nguyen T. P. L.,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,8.0,"nhân_viên rất nhiệt tình, phòng đẹp, đồ uống ngon tuy nhiên thực đơn không phong phú, chủ yếu là những món tây đơn giản, không có những món đặc trưng của vùng miền, không có hải sản trong thực đơn. Là 1 trong những nguyên nhân mà khách phải ra ngoài ăn thay vì chỉ chọn khu_nghỉ_mát là 1 điểm duy nhất"
Nguyen T. H.,Phan Thiết,Khu nghỉ dưỡng Muine Bay Phan Thiết,8.0,"Tôi cảm thấy hài lòng về chất lượng và dịch_vụ của khách_sạn. Do thời gian cao điểm vào cuối tuần, khá khó khăn trong việc tìm phòng nên tôi phải chờ đợi khá lâu. Tuy nhiên, nhân_viên ivivu cũng hỗ trợ tôi nhiệt tình và tìm được phòng cho tôi, tôi rất cảm ơn!"
Le P. T.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,10.0,"khu_nghỉ_mát khá đẹp , nhân_viên chu đáo tuy nhiên hơi xa trung tâm (35km) và buffet sáng cần cải thiện"
Tran N. H.,Phú Quốc,Khu Nghỉ Dưỡng Best Western Premier Sonasea Phú Quốc,10.0,"khu_nghỉ_mát tôi ưng lắm, gia đình tôi hài lòng chuyến đi này. Bạn Phương Thanh đến ngày đi còn nhắc lại tôi nữa, có thắc mắc gì thì bạn giải đáp hết. "
Vo T. T.,Phú Quốc,Khu nghỉ dưỡng Premier Village Phu Quoc Managed By Accor,10.0,"nhân_viên hỗ trợ nhiệt tình, linh động giải quyết những phát sinh. Chất lượng khách_sạn tốt"
Pham T. T. T.,Đà Lạt,Khách Sạn LADALAT,8.0,"phòng đẹp,sạch_sẽ,nhân_viên hỗ trợ tốt.điểm trừ duy nhất là khu vực phòng ăn trong góc bị hôi mùi gián"
Nguyen T. T.,Quy Nhơn,Casa Marina Resort,5.2,khu_nghỉ_mát mới xây nên còn nhiều thứ chưa đâu vào đâu
Nguyen T. T.,Vũng Tàu,Oceanami Villas & Beach Club,10.0,"Phòng đẹp và thoải mái.
nhân_viên thân thiện. Thực phẩm là tốt. Nhưng vẫn còn dưới xây dựng, bãi biển không thể bơi.
"
Nguyen N. A.,Nha Trang,Vinpearl Resort Nha Trang - Hon Tre Island,8.5,"Tuyệt vời và thật sự hạnh phúc khi ở đây
"
Tran H. T.,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,9.0,"Chất lượng khách_sạn rất tốt,  phòng ốc sạch_sẽ và đồ ăn ngon. Về nhân_viên ivivu nhiệt tình và nhanh chóng  đầy đủ thông tin."
Nguyen T. H. Y.,Đà Lạt,Ana Mandara Villas Dalat Resort & Spa,8.8,"nhân_viên thân thiện, môi trường sạch_sẽ, tuy nhiên cần chăm sóc cảnh quan, cây cối hơn."
Nguyen T. A.,Nha Trang,Khu nghỉ dưỡng The Anam Nha Trang,10.0,"Mình hài lòng với chuyến đi này, mọi thứ rất tốt"
Tran T. T.,Đà Nẵng,InterContinental Đà Nẵng Sun Peninsula Resort,10.0,"Tôi hài lòng về  dịch_vụ khách_sạn và nhân_viên phục_vụ  .nhân_viên ivivu tư vấn tận tình , Tuy nhiên vì tôi không nhớ tên bạn tư vấn nên gọi vào bộ phận hỗ trợ phía bắc . Nhưng vẫn được bạn  hướng dẫn và hỗ trợ tận tình ."
Pham T. T. H.,Đà Nẵng,Khách sạn Four Points by Sheraton Đà Nẵng,10.0,"khách_sạn ok! Bạn Huy nhân_viên ivivu tư vấn, hỗ trợ tốt."
Le T. L.,Hạ Long,Saigon Halong Hotel,8.8,Mọi thứ đều ổn. Cạnh bồn cầu cần có thêm 1 vòi xịt.
Nguyen H. A.,Đà Nẵng,Khách sạn Four Points by Sheraton Đà Nẵng,10.0,"khách_sạn đẹp, rộng rãi, thoáng. nhân_viên hỗ trợ nhiệt tình, nhanh chóng. Mình rất hài lòng."
Nguyen H. A.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,10.0,ok tuyệt
Nguyen T. T.,Nha Trang,Khu nghỉ dưỡng Movenpick Cam Ranh,8.0,"dịch_vụ ok, nhưng món ăn không hợp khẩu vị. nhân_viên nhiệt tình."
Le T. T.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,10.0,"nhân_viên thân thiện. nhiệt tình, phòng chất lượng"
Bui T. M. L.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,10.0,"dịch_vụ khách_sạn ok, mình cảm thấy hài lòng, khung_cảnh đẹp, nhân_viên phục_vụ chu đáo. 
nhân_viên tư vấn: nhanh nhẹn và chuyên nghiệp. "
Mai M.,Phú Quốc,Vinholidays Fiesta Phú Quốc,6.0,"Hệ thống điều hòa tại khách_sạn quá ồn ào, không có dép đi trong nhà..."
Pham H. T.,Phú Quốc,Vinpearl Resort & Spa Phú Quốc,9.0,Cơ sở vật chất tốt và thái độ nhân_viên cũng rất nhiệt tình.
Tran C. T.,Đà Nẵng,InterContinental Đà Nẵng Sun Peninsula Resort,10.0,Rất tốt
Pham H. T.,Đà Lạt,Khách Sạn LADALAT,10.0,"khách_sạn có dịch_vụ tốt, nhân_viên thân thiện, vui vẻ"
Nguyen T. N. D.,Phú Quốc,Vinpearl Resort & Spa Phú Quốc,10.0,"Khu nghỉ dưỡng có cảnh đẹp, phòng thoải mái, sạch_sẽ, nhân_viên phục_vụ dễ thương, gần mặt đường nên tiện đi lại, ăn uống. dịch_vụ của ivivu làm tôi rất hài lòng, tư vấn viên vui vẻ, nhiệt tình, dịch_vụ chất lượng tốt."
Thi T. N.,Quy Nhơn,Casa Marina Resort,8.5,"Rất hài lòng với 2 đêm ở khu_nghỉ_mát. Nhưng vì xa trung tâm nên tối chỉ có thể ăn hải sản ở làng chài cạnh khu_nghỉ_mát. Mua đồ chọn đồ ngay bãi biển, tươi sống, ngon. Nhưng được vào trung tâm thành phố vẫn thích hơn 😂"
Le T. K. N.,Vũng Tàu,Khu nghỉ dưỡng Seava Hồ Tràm,10.0,Rất tốt
Nguyen T. H.,Hồ Chí Minh,The Noble Swan Woodpark Hotel,5.1,"Mất điện, mất nước đúng hôm mình ở nên không buồn về phòng"
Nguyen T. M.,Nha Trang,Khu nghỉ dưỡng Vinpearl Nha Trang,10.0,"Bạn Huệ hỗ trợ mình rất tốt. Về Vinpearl thì mình thấy rất tốt, mọi dịch_vụ, phòng ốc hay ăn uống mình đều rất thích hài lòng"
Le T. T. N.,Đà Nẵng,Khu nghỉ dưỡng Furama Đà Nẵng,10.0,"Chất lượng khách_sạn rất tốt. Các bạn nhân_viên hỗ trợ mình rất nhiệt tình, nhanh chóng. Mình rất hài lòng về chuyến đi này."
Tran T. H.,Phú Quốc,Khu nghỉ dưỡng Premier Village Phu Quoc Managed By Accor,10.0,"Chúng tôi hài lòng về chuyến đi, phòng ốc chất lượng"
Nguyen D. L.,Nha Trang,Khu nghỉ dưỡng The Anam Nha Trang,9.5,"Chúng tôi đã có chuyến tốt, từ nhân_viên đến khu nghỉ dưỡng đều ok"
